customer_id,week,effective_archetype,week_ite,j_curve_ratio,scratch_velocity,accumulation_slope,expired_cashback_fraction,wallet_end_rs,time_to_expiry_at_conversion,coupon_contribution_ratio,weekly_sessions,weekly_orders,weekly_revenue_rs,cashback_applied_rs
C00475,6,sure_thing,0.0456,0.8311,1.0,-6.0,0.0,59.0,6.0,0.0476,16.3,1,1240.59,59.0
C00475,7,sure_thing,0.0661,0.0921,0.6,-2.1,0.0,131.0,5.0,0.1681,15.66,1,779.2,131.0
C00475,8,sure_thing,0.0463,0.3485,0.75,-5.0,0.0,104.0,6.0,0.1198,18.37,1,868.31,104.0
C00476,1,sure_thing,0.0365,0.2935,0.6,2.6,0.0,52.0,6.0,0.0611,11.0,1,851.03,52.0
C00476,2,sure_thing,0.0426,0.7293,0.6,-3.5,0.0,69.0,6.0,0.1239,18.08,1,557.02,69.0
C00476,3,sure_thing,0.0329,0.4935,0.6,3.2,0.0,57.0,6.0,0.0519,25.41,1,1098.53,57.0
C00476,4,sure_thing,0.0134,0.2193,0.6,1.2,0.0,133.0,6.0,0.1716,14.73,1,775.04,133.0
C00476,5,sure_thing,0.0301,0.4265,0.75,7.1,0.0,101.0,6.0,0.0692,15.04,1,1459.05,101.0
C00476,6,sure_thing,0.0249,0.9773,1.0,4.0,0.0,21.0,6.0,0.0278,9.54,1,754.74,21.0
C00476,7,sure_thing,0.0448,0.3919,0.6,2.6,0.0,115.0,6.0,0.1556,27.03,1,739.17,115.0
C00476,8,sure_thing,0.0471,0.2734,0.75,1.8,0.0,14.0,6.0,0.0127,18.07,1,1098.12,14.0
C00477,1,accidental_saver,0.1347,1.5531,0.4286,5.7714,0.0,200.0,0.0,0.4088,25.39,1,489.19,200.0
C00477,2,accidental_saver,0.1413,2.4016,0.4286,4.3,0.0,200.0,1.0,0.2031,29.02,1,984.91,200.0
C00477,3,accidental_saver,0.1484,1.9723,0.4286,-5.1786,0.0,200.0,0.0,0.3347,25.16,1,597.55,200.0
C00477,4,accidental_saver,0.1457,1.3177,0.3333,2.1714,0.0,50.0,1.0,0.0721,20.67,1,693.89,50.0
C00477,5,accidental_saver,0.1532,0.4551,0.4286,-5.0,0.0431,200.0,1.0,0.2294,20.52,1,871.65,200.0
C00477,6,accidental_saver,0.1484,2.1127,0.5,-1.9143,0.0,79.0,2.0,0.1553,22.34,1,508.66,79.0
C00477,7,accidental_saver,0.142,1.1728,0.3333,-10.0,0.0,117.0,0.0,0.2573,11.85,1,454.73,117.0
C00477,8,accidental_saver,0.1397,2.4389,0.4286,-12.5,0.0,200.0,0.0,0.2544,25.36,1,786.29,200.0
C00478,1,accidental_saver,0.2378,2.2282,0.4286,0.6,0.0805,137.0,1.0,0.1867,20.79,1,733.75,137.0
C00478,2,accidental_saver,0.2443,4.0175,0.4286,9.0571,0.0197,149.0,0.0,0.1654,33.16,1,900.74,149.0
C00478,3,accidental_saver,0.2458,1.4402,0.4286,1.7429,0.0438,131.0,3.0,0.1845,25.15,1,710.02,131.0
C00478,4,accidental_saver,0.2366,0.6166,0.3333,2.0,0.0,20.0,3.0,0.0273,19.61,1,732.9,20.0
C00478,5,accidental_saver,0.2503,3.0072,0.6667,-11.0,0.0,39.0,,0.0,17.68,0,0.0,0.0
C00478,6,accidental_saver,0.2477,0.5984,0.5,3.7,0.0,199.0,3.0,0.292,15.28,1,681.51,199.0
C00478,7,accidental_saver,0.2374,3.6232,0.4286,10.8,0.1031,200.0,1.0,0.2122,17.91,1,942.45,200.0
C00478,8,accidental_saver,0.2333,3.2954,0.4286,4.5,0.1047,171.0,2.0,0.2739,22.05,1,624.23,171.0
C00479,1,sure_thing,0.096,0.5262,0.25,-0.5,0.0,37.0,4.0,0.0556,26.49,1,665.57,37.0
C00479,2,sure_thing,0.0934,1.2613,0.2,8.1,0.0,160.0,2.0,0.2268,24.34,1,705.39,160.0
C00479,3,sure_thing,0.0737,0.4534,0.4,-5.7,0.0,138.0,,0.0,18.15,0,0.0,0.0
C00479,4,sure_thing,0.0931,1.655,0.6,-10.8,0.0,109.0,,0.0,16.79,0,0.0,0.0
C00479,5,sure_thing,0.0706,0.5066,0.6667,10.5,0.0,49.0,3.0,0.1133,17.93,1,432.51,49.0
C00479,6,sure_thing,0.0814,0.7173,0.3333,2.5,0.0,62.0,3.0,0.0712,16.51,1,870.79,62.0
C00479,7,sure_thing,0.0955,0.6221,0.5,-0.2286,0.0,92.0,1.0,0.2002,18.41,1,459.57,92.0
C00479,8,sure_thing,0.083,0.827,0.25,8.6,0.0,98.0,,0.0,23.59,0,0.0,0.0
C00480,1,sure_thing,0.0289,0.3231,1.0,-4.5,0.0,12.0,6.0,0.0155,21.41,1,774.07,12.0
C00480,2,sure_thing,0.0143,0.4126,0.6,3.8,0.0,82.0,6.0,0.1248,22.73,1,656.84,82.0
C00480,3,sure_thing,0.0266,0.2972,0.75,6.9,0.0,39.0,5.0,0.0402,13.85,1,970.47,39.0
C00480,4,sure_thing,0.0173,0.8469,0.6,-0.4,0.0,24.0,6.0,0.0211,14.44,1,1138.89,24.0
C00480,5,sure_thing,0.0128,1.0563,1.0,15.0,0.0,58.0,6.0,0.0699,23.87,1,830.33,58.0
C00480,6,sure_thing,0.0214,0.509,0.75,-4.3,0.0,59.0,5.0,0.0698,13.29,1,845.17,59.0
C00480,7,sure_thing,0.0183,0.307,0.6,10.6,0.0,78.0,6.0,0.0831,16.81,1,938.53,78.0
C00480,8,sure_thing,0.027,0.5069,0.75,-0.5,0.0,13.0,6.0,0.0081,23.27,1,1606.03,13.0
C00481,1,sure_thing,0.0406,0.242,0.75,-0.0,0.0,60.0,5.0,0.0617,14.97,1,972.39,60.0
C00481,2,sure_thing,0.0431,0.6926,1.0,-9.5,0.0,73.0,6.0,0.0651,26.36,1,1121.54,73.0
C00481,3,sure_thing,0.0449,0.4701,0.6,4.5,0.0,146.0,5.0,0.1978,22.61,1,738.19,146.0
C00481,4,sure_thing,0.0671,0.3153,0.6,11.9,0.0,125.0,6.0,0.1252,25.83,1,998.16,125.0
C00481,5,sure_thing,0.0623,0.3659,1.0,-48.0,0.0,110.0,6.0,0.1375,18.53,1,799.9,110.0
C00481,6,sure_thing,0.0641,0.1692,0.6,2.5,0.0,89.0,6.0,0.1013,9.7,1,878.33,89.0
C00481,7,sure_thing,0.0611,0.6854,1.0,-2.0,0.0,35.0,6.0,0.0392,22.55,1,891.76,35.0
C00481,8,sure_thing,0.0419,0.6187,0.6,1.4,0.0,71.0,5.0,0.0657,23.44,1,1080.37,71.0
C00482,1,accidental_saver,0.1961,1.0972,0.4,-0.4,0.0,62.0,4.0,0.0649,19.14,1,955.77,62.0
C00482,2,accidental_saver,0.182,0.6419,0.4,-6.2,0.0,56.0,4.0,0.1211,17.2,1,462.59,56.0
C00482,3,accidental_saver,0.1926,0.6395,0.5,2.8,0.0,68.0,3.0,0.0898,22.05,1,757.21,68.0
C00482,4,accidental_saver,0.1888,1.1161,0.5,5.4,0.0,200.0,,0.0,29.93,0,0.0,0.0
C00482,5,accidental_saver,0.1945,0.508,0.4,-6.1,0.0,120.0,4.0,0.1496,14.12,1,802.3,120.0
C00482,6,accidental_saver,0.2063,0.8313,0.5,-5.0,0.0,200.0,3.0,0.2373,30.9,1,842.71,200.0
C00482,7,accidental_saver,0.1811,0.5209,0.25,2.6,0.0,40.0,4.0,0.063,26.02,1,634.93,40.0
C00482,8,accidental_saver,0.1861,0.9963,0.75,4.3,0.0,57.0,2.0,0.1038,18.87,1,549.0,57.0
C00483,1,sure_thing,0.0297,0.1385,0.6,0.0,0.0,14.0,6.0,0.0139,15.29,1,1008.05,14.0
C00483,2,sure_thing,0.0421,0.5675,0.75,9.2,0.0,74.0,6.0,0.0746,22.04,1,992.56,74.0
C00483,3,sure_thing,0.0416,0.4666,0.6,0.3,0.0,89.0,6.0,0.1203,22.65,1,739.97,89.0
C00483,4,sure_thing,0.0313,0.6164,0.6,5.2,0.0,48.0,5.0,0.0563,21.13,1,853.07,48.0
C00483,5,sure_thing,0.0375,0.9162,1.0,-0.0,0.0,16.0,5.0,0.0241,20.72,1,663.24,16.0
C00483,6,sure_thing,0.0421,0.8357,1.0,-17.5,0.0,79.0,5.0,0.0657,23.15,1,1202.08,79.0
C00483,7,sure_thing,0.0261,0.3391,0.75,-6.1,0.0,63.0,6.0,0.072,20.6,1,875.1,63.0
C00483,8,sure_thing,0.0276,0.9937,1.0,-23.5,0.0,90.0,6.0,0.094,16.52,1,956.99,90.0
C00484,1,sure_thing,0.0017,0.9888,0.5,-12.4,0.0,106.0,1.0,0.1482,12.46,1,715.11,106.0
C00484,2,sure_thing,0.0176,0.5135,1.0,-4.0,0.0,28.0,6.0,0.0373,17.14,1,750.97,28.0
C00484,3,sure_thing,0.0121,0.9936,0.75,-2.9,0.0,31.0,5.0,0.049,19.83,1,632.96,31.0
C00484,4,sure_thing,0.001,0.5091,0.4,6.6,0.0,167.0,1.0,0.2469,24.49,1,676.37,167.0
C00484,5,sure_thing,0.0227,0.7887,0.6,8.1,0.0,118.0,6.0,0.1092,16.8,1,1080.29,118.0
C00484,6,sure_thing,0.0085,0.3798,0.6,-0.9,0.0,73.0,5.0,0.0598,16.32,1,1220.26,73.0
C00484,7,sure_thing,0.0118,0.2143,0.75,-1.5,0.0,115.0,,0.0,10.24,0,0.0,0.0
C00484,8,sure_thing,0.001,0.3997,1.0,-4.0,0.0,19.0,6.0,0.0162,14.45,1,1174.44,19.0
C00485,1,sure_thing,0.1173,0.354,0.75,-7.7,0.0,111.0,6.0,0.1653,19.59,1,671.53,111.0
C00485,2,sure_thing,0.1106,1.2962,1.0,32.5,0.0,144.0,6.0,0.1394,18.03,1,1033.26,144.0
C00485,3,sure_thing,0.1308,0.2867,0.6,-1.8,0.0,51.0,6.0,0.0954,20.34,1,534.55,51.0
C00485,4,sure_thing,0.1273,0.6747,0.6,-5.3,0.0,78.0,6.0,0.1174,24.83,1,664.57,78.0
C00485,5,sure_thing,0.0971,0.9003,0.6,3.5,0.0,56.0,5.0,0.0684,17.97,1,818.17,56.0
C00485,6,sure_thing,0.1416,0.659,0.75,-1.1,0.0,45.0,6.0,0.0513,25.51,1,878.0,45.0
C00485,7,sure_thing,0.1117,1.0067,1.0,-8.5,0.0,55.0,6.0,0.0587,16.63,1,937.52,55.0
C00485,8,sure_thing,0.1259,0.3965,0.75,3.2,0.0,68.0,5.0,0.0653,21.72,1,1042.04,68.0
C00486,1,accidental_saver,0.0937,0.7319,0.4,3.5,0.0,106.0,3.0,0.1598,19.43,1,663.49,106.0
C00486,2,accidental_saver,0.1152,0.6699,0.3333,-0.6571,0.0,137.0,4.0,0.2941,21.2,1,465.83,137.0
C00486,3,accidental_saver,0.1231,1.1445,0.5,12.7,0.0,127.0,,0.0,24.82,0,0.0,0.0
C00486,4,accidental_saver,0.0968,0.249,0.5,-1.3143,0.0,68.0,4.0,0.0781,21.11,1,870.18,68.0
C00486,5,accidental_saver,0.0996,0.7449,0.25,-0.6,0.0,200.0,,0.0,18.68,0,0.0,0.0
C00486,6,accidental_saver,0.1046,1.2083,0.5,-1.0857,0.0,84.0,,0.0,18.89,0,0.0,0.0
C00486,7,accidental_saver,0.1083,1.0386,0.5,2.6857,0.0,200.0,2.0,0.4085,17.43,1,489.54,200.0
C00486,8,accidental_saver,0.1191,1.6934,0.3333,-23.5,0.0,52.0,4.0,0.0739,17.32,1,703.42,52.0
C00487,1,sure_thing,0.0262,0.6992,0.6,-4.7,0.0,170.0,6.0,0.1541,18.91,1,1102.91,170.0
C00487,2,sure_thing,0.0239,1.3732,1.0,-13.0,0.0,31.0,6.0,0.0317,14.46,1,978.26,31.0
C00487,3,sure_thing,0.0394,0.2882,1.0,-0.5,0.0,12.0,5.0,0.0157,25.75,1,765.23,12.0
C00487,4,sure_thing,0.02,0.5669,0.6,-4.3,0.0,117.0,5.0,0.1115,20.81,1,1049.37,117.0
C00487,5,sure_thing,0.0158,0.1198,1.0,16.5,0.0,81.0,6.0,0.0907,19.98,1,892.79,81.0
C00487,6,sure_thing,0.0298,0.6758,0.6,1.2,0.0,76.0,6.0,0.07,16.95,1,1085.09,76.0
C00487,7,sure_thing,0.033,0.3961,0.6,-1.2,0.0,88.0,5.0,0.0994,27.4,1,885.62,88.0
C00487,8,sure_thing,0.0111,0.525,0.75,-9.4,0.0,60.0,5.0,0.0654,20.02,1,917.52,60.0
C00488,1,accidental_saver,0.0837,2.0048,0.4286,-3.7,0.0511,167.0,0.0,0.3135,31.1,1,532.66,167.0
C00488,2,accidental_saver,0.0828,2.0275,0.5,-3.9,0.0,97.0,,0.0,20.55,0,0.0,0.0
C00488,3,accidental_saver,0.0546,0.9191,0.3333,-0.1143,0.0,110.0,3.0,0.1071,15.89,1,1027.38,110.0
C00488,4,accidental_saver,0.0692,0.886,0.4286,2.3571,0.0,122.0,1.0,0.1397,19.26,1,872.99,122.0
C00488,5,accidental_saver,0.0703,1.9976,0.4286,5.7,0.0291,200.0,0.0,0.1977,27.28,1,1011.83,200.0
C00488,6,accidental_saver,0.0799,1.1193,0.25,1.6,0.0,78.0,4.0,0.1053,11.4,1,740.45,78.0
C00488,7,accidental_saver,0.0563,1.9535,0.4286,2.9,0.0476,100.0,1.0,0.1547,34.83,1,646.49,100.0
C00488,8,accidental_saver,0.08,1.1063,0.4286,0.7143,0.0,147.0,2.0,0.2504,22.64,1,587.14,147.0
C00489,1,accidental_saver,0.0271,1.308,0.4,7.3,0.0,123.0,,0.0,18.3,0,0.0,0.0
C00489,2,accidental_saver,0.0343,0.4828,0.4286,-8.1143,0.0,200.0,0.0,0.2374,17.3,1,842.31,200.0
C00489,3,accidental_saver,0.0463,2.0095,0.4286,20.5,0.0826,200.0,0.0,0.3449,27.56,1,579.83,200.0
C00489,4,accidental_saver,0.0469,1.0862,0.3333,-8.8286,0.0,127.0,2.0,0.1649,17.94,1,769.94,127.0
C00489,5,accidental_saver,0.0298,1.6119,0.4286,-1.0286,0.0,200.0,1.0,0.2173,26.68,1,920.38,200.0
C00489,6,accidental_saver,0.0375,1.9306,0.4286,7.8857,0.0582,178.0,1.0,0.2289,21.92,1,777.72,178.0
C00489,7,accidental_saver,0.0219,1.1664,0.6667,-21.5,0.0,81.0,3.0,0.1318,27.66,1,614.52,81.0
C00489,8,accidental_saver,0.0448,2.075,0.25,3.2,0.0,54.0,4.0,0.068,25.89,1,794.06,54.0
C00490,1,accidental_saver,0.1264,0.8208,0.4,-7.5,0.0,146.0,4.0,0.1886,23.25,1,774.21,146.0
C00490,2,accidental_saver,0.1264,0.4905,0.5,-0.8,0.0,200.0,2.0,0.234,14.15,1,854.85,200.0
C00490,3,accidental_saver,0.1274,1.68,0.0,2.5,0.0,50.0,1.0,0.1197,27.27,1,417.75,50.0
C00490,4,accidental_saver,0.117,1.0189,0.5,2.6286,0.0,192.0,1.0,0.4507,22.39,1,426.0,192.0
C00490,5,accidental_saver,0.1138,0.1595,0.0,-5.0,0.0,175.0,,0.0,17.4,0,0.0,0.0
C00490,6,accidental_saver,0.1099,2.4657,0.25,-2.9,0.0,27.0,,0.0,25.35,0,0.0,0.0
C00490,7,accidental_saver,0.1111,0.6909,0.3333,1.3143,0.0,92.0,3.0,0.1192,12.44,1,771.57,92.0
C00490,8,accidental_saver,0.1293,1.574,0.5,-6.9143,0.0,138.0,4.0,0.2515,21.56,1,548.74,138.0
C00491,1,accidental_saver,0.0788,1.6608,0.5,-2.7429,0.0,60.0,2.0,0.0692,22.9,1,867.02,60.0
C00491,2,accidental_saver,0.0667,0.7003,0.5,7.3429,0.0,93.0,4.0,0.1611,13.51,1,577.35,93.0
C00491,3,accidental_saver,0.0754,1.0365,0.6667,-10.0,0.0,98.0,3.0,0.1627,23.5,1,602.45,98.0
C00491,4,accidental_saver,0.0859,1.3689,0.5,-1.4,0.0,82.0,,0.0,20.58,0,0.0,0.0
C00491,5,accidental_saver,0.0824,0.3386,0.3333,-1.8,0.0,99.0,4.0,0.1709,16.27,1,579.42,99.0
C00491,6,accidental_saver,0.0865,3.3903,0.3333,10.0,0.0,79.0,3.0,0.1273,19.26,1,620.54,79.0
C00491,7,accidental_saver,0.0728,0.3561,0.4,2.0,0.0,117.0,1.0,0.1358,16.28,1,861.62,117.0
C00491,8,accidental_saver,0.0765,1.3517,0.6667,25.0,0.0,83.0,1.0,0.0909,19.52,1,913.46,83.0
C00492,1,accidental_saver,0.096,1.2283,0.5,-6.9,0.0,97.0,4.0,0.1436,21.96,1,675.6,97.0
C00492,2,accidental_saver,0.0999,1.2318,0.4,14.0,0.0,172.0,2.0,0.2696,25.66,1,637.92,172.0
C00492,3,accidental_saver,0.0956,3.7712,0.4286,2.2286,0.0741,200.0,2.0,0.2263,27.59,1,883.73,200.0
C00492,4,accidental_saver,0.101,2.9277,0.4286,1.1,0.1927,88.0,2.0,0.1141,32.62,1,771.14,88.0
C00492,5,accidental_saver,0.1051,2.7082,0.3333,-21.5,0.0,115.0,4.0,0.1479,12.62,1,777.41,115.0
C00492,6,accidental_saver,0.0976,0.9042,0.4286,0.2571,0.0472,121.0,0.0,0.1505,21.7,1,803.93,121.0
C00492,7,accidental_saver,0.1068,1.3028,0.3333,3.0,0.0,9.0,3.0,0.0122,18.59,1,738.23,9.0
C00492,8,accidental_saver,0.1019,0.8616,0.4286,6.4857,0.0272,179.0,1.0,0.2711,13.94,1,660.37,179.0
C00493,1,sure_thing,0.0245,1.485,0.4,11.8,0.0,152.0,4.0,0.2243,24.61,1,677.55,152.0
C00493,2,sure_thing,0.0187,6.45,0.25,2.3,0.0,67.0,4.0,0.1268,14.81,1,528.23,67.0
C00493,3,sure_thing,0.0366,1.2556,0.5,-2.8857,0.0,135.0,1.0,0.1483,23.91,1,910.43,135.0
C00493,4,sure_thing,0.0073,1.5678,0.5,-0.0,0.0,200.0,1.0,0.3368,17.11,1,593.76,200.0
C00493,5,sure_thing,0.0154,0.2968,1.0,4.5,0.0,40.0,6.0,0.047,18.17,1,851.66,40.0
C00493,6,sure_thing,0.0423,4.5577,0.0,6.5,0.0,92.0,4.0,0.1302,14.73,1,706.44,92.0
C00493,7,sure_thing,0.0165,0.2598,1.0,14.5,0.0,61.0,6.0,0.0559,12.94,1,1090.45,61.0
C00493,8,sure_thing,0.0305,0.4008,0.75,-3.9,0.0,43.0,6.0,0.0618,9.42,1,695.61,43.0
C00494,1,hunter,0.4657,0.5246,0.4286,8.2143,0.0,182.0,0.0,0.1584,14.54,1,1149.11,182.0
C00494,2,hunter,0.4881,5.0138,0.4286,6.4,0.0148,200.0,0.0,0.2228,24.46,1,897.65,200.0
C00494,3,hunter,0.5403,1.0275,0.4286,17.1,0.1,144.0,1.0,0.2193,20.71,1,656.66,144.0
C00494,4,hunter,0.534,2.5074,0.4286,4.0857,0.0144,137.0,1.0,0.1375,28.68,1,996.18,137.0
C00494,5,hunter,0.497,2.7029,0.4286,8.4286,0.0113,175.0,0.0,0.2389,22.1,1,732.65,175.0
C00494,6,hunter,0.5657,2.3803,0.4286,-2.7714,0.1197,103.0,0.0,0.1109,20.66,1,928.99,103.0
C00494,7,hunter,0.5161,2.7366,0.4286,-0.1786,0.0,200.0,0.0,0.2347,23.41,1,852.33,200.0
C00494,8,hunter,0.5736,0.4647,0.4286,4.75,0.0,200.0,0.0,0.2414,16.45,1,828.41,200.0
C00495,1,accidental_saver,0.1137,0.7447,0.5,-1.1143,0.0,101.0,4.0,0.1961,12.16,1,515.16,101.0
C00495,2,accidental_saver,0.1238,0.1117,0.6667,11.0,0.0,89.0,,0.0,14.13,0,0.0,0.0
C00495,3,accidental_saver,0.1128,1.1703,0.3333,6.7429,0.0,138.0,4.0,0.2128,20.05,1,648.39,138.0
C00495,4,accidental_saver,0.1113,0.1716,0.0,4.0,0.0,38.0,,0.0,12.94,0,0.0,0.0
C00495,5,accidental_saver,0.1324,1.307,0.25,-12.8,0.0,86.0,3.0,0.172,18.91,1,500.0,86.0
C00495,6,accidental_saver,0.1199,1.3795,0.4,-13.1,0.0,138.0,,0.0,16.09,0,0.0,0.0
C00495,7,accidental_saver,0.1252,1.4458,0.3333,-8.0,0.0,48.0,2.0,0.1214,29.73,1,395.35,48.0
C00495,8,accidental_saver,0.119,0.1562,0.5,-1.3,0.0,21.0,2.0,0.0251,21.1,1,837.29,21.0
C00496,1,accidental_saver,0.1934,5.978,0.6,3.8,0.0,98.0,2.0,0.1692,15.25,1,579.35,98.0
C00496,2,accidental_saver,0.1905,0.8076,0.6,5.1,0.0,87.0,1.0,0.1509,22.12,1,576.51,87.0
C00496,3,accidental_saver,0.19,1.1394,0.6,-0.9,0.0,84.0,2.0,0.1477,21.45,1,568.78,84.0
C00496,4,accidental_saver,0.175,0.6288,0.6667,-15.0,0.0,76.0,3.0,0.1115,17.94,1,681.92,76.0
C00496,5,accidental_saver,0.1839,0.7219,0.25,0.5,0.0,85.0,,0.0,25.2,0,0.0,0.0
C00496,6,accidental_saver,0.1828,1.6045,0.4,6.2,0.0,137.0,1.0,0.253,17.5,1,541.6,137.0
C00496,7,accidental_saver,0.1789,1.808,0.5,-5.4286,0.0,142.0,3.0,0.2619,26.58,1,542.16,142.0
C00496,8,accidental_saver,0.1766,0.5908,0.5,1.0,0.0,74.0,,0.0,22.45,0,0.0,0.0
C00497,1,accidental_saver,0.0377,0.573,0.3333,-6.0,0.0,32.0,3.0,0.0429,20.38,1,745.79,32.0
C00497,2,accidental_saver,0.0344,5.0899,0.25,-2.7,0.0,87.0,2.0,0.1348,16.97,1,645.43,87.0
C00497,3,accidental_saver,0.0586,1.5473,0.5,1.8286,0.0,186.0,4.0,0.185,10.38,1,1005.46,186.0
C00497,4,accidental_saver,0.055,1.2253,0.5,20.0,0.0,200.0,3.0,0.5855,11.92,1,341.58,200.0
C00497,5,accidental_saver,0.0586,0.9984,0.3333,4.5,0.0,85.0,3.0,0.1605,22.25,1,529.61,85.0
C00497,6,accidental_saver,0.0418,0.5376,0.4,5.5,0.0,83.0,,0.0,17.23,0,0.0,0.0
C00497,7,accidental_saver,0.0569,0.6544,0.5,2.6,0.0,69.0,,0.0,17.18,0,0.0,0.0
C00497,8,accidental_saver,0.058,1.2961,0.4,2.0,0.0,148.0,2.0,0.2111,15.34,1,701.2,148.0
C00498,1,sure_thing,0.0526,0.5125,1.0,-1.0,0.0,55.0,6.0,0.0568,15.73,1,968.01,55.0
C00498,2,sure_thing,0.0647,0.2352,0.75,-8.6,0.0,152.0,5.0,0.1269,18.49,1,1198.16,152.0
C00498,3,sure_thing,0.0661,0.2458,1.0,1.0,0.0,17.0,6.0,0.0176,17.56,1,968.16,17.0
C00498,4,sure_thing,0.0615,1.0096,0.6,2.7,0.0,93.0,6.0,0.0928,17.39,1,1001.9,93.0
C00498,5,sure_thing,0.064,0.6291,0.4,0.5,0.0,82.0,3.0,0.1779,21.89,1,461.0,82.0
C00498,6,sure_thing,0.0614,1.0114,0.6,0.1,0.0,54.0,6.0,0.0409,16.78,1,1320.47,54.0
C00498,7,sure_thing,0.0532,0.9243,0.3333,-7.0,0.0,54.0,1.0,0.0613,15.53,1,881.22,54.0
C00498,8,sure_thing,0.0434,0.6457,1.0,17.0,0.0,82.0,6.0,0.0946,21.26,1,867.12,82.0
C00499,1,accidental_saver,0.1005,2.0524,0.25,-7.2,0.0,96.0,,0.0,19.99,0,0.0,0.0
C00499,2,accidental_saver,0.1108,0.8398,0.5,11.4,0.0,54.0,1.0,0.0819,21.87,1,659.37,54.0
C00499,3,accidental_saver,0.1081,1.2008,0.5,-6.2,0.0,136.0,3.0,0.2089,30.48,1,650.9,136.0
C00499,4,accidental_saver,0.0945,0.1664,0.3333,14.5,0.0,72.0,1.0,0.0732,8.48,1,984.21,72.0
C00499,5,accidental_saver,0.0863,0.259,0.5,-9.3,0.0,63.0,3.0,0.0936,22.61,1,673.05,63.0
C00499,6,accidental_saver,0.1009,1.1217,0.6667,27.5,0.0,121.0,,0.0,23.15,0,0.0,0.0
C00499,7,accidental_saver,0.1125,1.0806,0.5,8.2,0.0,78.0,1.0,0.0912,18.18,1,855.07,78.0
C00499,8,accidental_saver,0.0832,0.4099,0.5,-5.4571,0.0,165.0,1.0,0.3898,18.21,1,423.26,165.0
C00500,1,accidental_saver,0.1173,1.4124,0.5,-3.1143,0.0,161.0,,0.0,17.15,0,0.0,0.0
C00500,2,accidental_saver,0.1384,1.4105,0.5,-1.6,0.0,64.0,,0.0,11.01,0,0.0,0.0
C00500,3,accidental_saver,0.1401,0.959,0.4,-10.7,0.0,200.0,1.0,0.2667,19.22,1,749.82,200.0
C00500,4,accidental_saver,0.0963,3.1549,0.4286,4.2,0.0956,123.0,1.0,0.1434,16.2,1,858.0,123.0
C00500,5,accidental_saver,0.1227,0.4916,0.5,-15.0,0.0,74.0,2.0,0.0811,22.76,1,912.73,74.0
C00500,6,accidental_saver,0.1385,1.4018,0.5,14.3,0.0,73.0,3.0,0.0875,21.72,1,834.58,73.0
C00500,7,accidental_saver,0.1214,1.6138,0.3333,12.5,0.0,59.0,1.0,0.0915,27.48,1,645.08,59.0
C00500,8,accidental_saver,0.1191,0.6108,0.4,-0.8,0.0,62.0,1.0,0.0837,21.81,1,741.16,62.0
C00501,1,hunter,0.4768,1.0351,0.3333,-0.7714,0.0,167.0,1.0,0.2367,6.68,1,705.66,167.0
C00501,2,hunter,0.5316,0.6064,0.3333,7.7143,0.0,200.0,4.0,0.2233,18.95,1,895.47,200.0
C00501,3,hunter,0.5041,1.8125,0.4286,0.4,0.1071,200.0,0.0,0.2494,26.0,1,801.93,200.0
C00501,4,hunter,0.5256,0.9892,0.4286,8.1714,0.0769,108.0,0.0,0.1363,18.52,1,792.14,108.0
C00501,5,hunter,0.533,0.9719,0.3333,-37.5,0.0,133.0,,0.0,24.39,0,0.0,0.0
C00501,6,hunter,0.4924,0.3937,0.3333,-4.1714,0.0,70.0,,0.0,15.2,0,0.0,0.0
C00501,7,hunter,0.5728,0.6603,0.3333,4.8857,0.0,137.0,0.0,0.2084,27.86,1,657.3,137.0
C00501,8,hunter,0.5431,0.4011,0.4286,-8.6,0.1161,99.0,1.0,0.1408,23.3,1,703.16,99.0
C00502,1,hunter,0.4547,1.9845,0.4286,0.7,0.5135,18.0,0.0,0.0184,32.98,1,979.7,18.0
C00502,2,hunter,0.4998,1.9684,0.4286,3.1714,0.0904,161.0,0.0,0.323,28.84,1,498.52,161.0
C00502,3,hunter,0.4537,0.4528,0.4286,10.6286,0.0826,200.0,1.0,0.1733,12.96,1,1154.34,200.0
C00502,4,hunter,0.5444,0.9225,0.4286,-0.6786,0.0,107.0,0.0,0.163,17.43,1,656.26,107.0
C00502,5,hunter,0.5434,2.3388,0.4286,7.3929,0.0,200.0,1.0,0.1903,27.17,1,1050.85,200.0
C00502,6,hunter,0.5182,0.5772,0.4286,-1.0,0.1367,120.0,0.0,0.1325,13.38,1,905.87,120.0
C00502,7,hunter,0.5321,0.2067,0.4286,-0.8571,0.0566,200.0,0.0,0.2007,12.51,1,996.33,200.0
C00502,8,hunter,0.5532,1.5752,0.4286,-4.0,0.0594,190.0,0.0,0.2592,22.11,1,732.97,190.0
C00503,1,accidental_saver,0.278,1.5968,0.4286,-2.4,0.0296,131.0,0.0,0.1762,27.97,1,743.66,131.0
C00503,2,accidental_saver,0.2845,0.186,0.3333,6.5,0.0,39.0,3.0,0.0586,14.47,1,665.56,39.0
C00503,3,accidental_saver,0.2736,2.2073,0.3333,4.5,0.0,40.0,2.0,0.0578,14.6,1,692.45,40.0
C00503,4,accidental_saver,0.2877,1.3464,0.4286,-0.7714,0.0802,149.0,1.0,0.1997,19.22,1,746.19,149.0
C00503,5,accidental_saver,0.2982,2.6748,0.4286,-4.8,0.0296,164.0,1.0,0.1742,30.8,1,941.48,164.0
