customer_id,week,true_archetype,effective_archetype,week_ite,drifted
C00657,2,sure_thing,sure_thing,0.0328,0
C00657,3,sure_thing,sure_thing,0.019,0
C00657,4,sure_thing,sure_thing,0.0051,0
C00657,5,sure_thing,sure_thing,0.0191,0
C00657,6,sure_thing,sure_thing,0.0202,0
C00657,7,sure_thing,sure_thing,0.0167,0
C00657,8,sure_thing,sure_thing,0.0457,0
C00658,1,accidental_saver,accidental_saver,0.0734,0
C00658,2,accidental_saver,accidental_saver,0.0907,0
C00658,3,accidental_saver,accidental_saver,0.0992,0
C00658,4,accidental_saver,accidental_saver,0.089,0
C00658,5,accidental_saver,accidental_saver,0.0821,0
C00658,6,accidental_saver,accidental_saver,0.0763,0
C00658,7,accidental_saver,accidental_saver,0.0934,0
C00658,8,accidental_saver,accidental_saver,0.0918,0
C00659,1,sure_thing,sure_thing,0.0145,0
C00659,2,sure_thing,sure_thing,0.0382,0
C00659,3,sure_thing,sure_thing,0.0196,0
C00659,4,sure_thing,sure_thing,0.0138,0
C00659,5,sure_thing,sure_thing,0.0211,0
C00659,6,sure_thing,sure_thing,0.0116,0
C00659,7,sure_thing,sure_thing,0.0239,0
C00659,8,sure_thing,sure_thing,0.0279,0
C00660,1,sure_thing,sure_thing,0.0545,0
C00660,2,sure_thing,sure_thing,0.054,0
C00660,3,sure_thing,sure_thing,0.0406,0
C00660,4,sure_thing,sure_thing,0.0627,0
C00660,5,sure_thing,sure_thing,0.0488,0
C00660,6,sure_thing,sure_thing,0.0568,0
C00660,7,sure_thing,sure_thing,0.0476,0
C00660,8,sure_thing,sure_thing,0.0522,0
C00661,1,hunter,hunter,0.4834,0
C00661,2,hunter,hunter,0.4471,0
C00661,3,hunter,hunter,0.4838,0
C00661,4,hunter,hunter,0.5302,0
C00661,5,hunter,hunter,0.5239,0
C00661,6,hunter,hunter,0.5508,0
C00661,7,hunter,hunter,0.5115,0
C00661,8,hunter,hunter,0.5877,0
C00662,1,sure_thing,sure_thing,0.0752,0
C00662,2,sure_thing,sure_thing,0.0728,0
C00662,3,sure_thing,sure_thing,0.0433,0
C00662,4,sure_thing,sure_thing,0.0549,0
C00662,5,sure_thing,sure_thing,0.0583,0
C00662,6,sure_thing,sure_thing,0.0753,0
C00662,7,sure_thing,sure_thing,0.0486,0
C00662,8,sure_thing,sure_thing,0.0805,0
C00663,1,sure_thing,sure_thing,0.0964,0
C00663,2,sure_thing,sure_thing,0.1146,0
C00663,3,sure_thing,sure_thing,0.1076,0
C00663,4,sure_thing,sure_thing,0.0992,0
C00663,5,sure_thing,sure_thing,0.1003,0
C00663,6,sure_thing,sure_thing,0.0943,0
C00663,7,sure_thing,sure_thing,0.1069,0
C00663,8,sure_thing,sure_thing,0.09,0
C00664,1,sure_thing,sure_thing,0.083,0
C00664,2,sure_thing,sure_thing,0.1003,0
C00664,3,sure_thing,sure_thing,0.0885,0
C00664,4,sure_thing,sure_thing,0.0962,0
C00664,5,sure_thing,sure_thing,0.0861,0
C00664,6,sure_thing,sure_thing,0.1077,0
C00664,7,sure_thing,sure_thing,0.0965,0
C00664,8,sure_thing,sure_thing,0.0992,0
C00665,1,accidental_saver,accidental_saver,0.0465,0
C00665,2,accidental_saver,accidental_saver,0.0475,0
C00665,3,accidental_saver,accidental_saver,0.0413,0
C00665,4,accidental_saver,accidental_saver,0.0379,0
C00665,5,accidental_saver,accidental_saver,0.0426,0
C00665,6,accidental_saver,accidental_saver,0.0571,0
C00665,7,accidental_saver,accidental_saver,0.0571,0
C00665,8,accidental_saver,accidental_saver,0.0514,0
C00666,1,hunter,hunter,0.4379,0
C00666,2,hunter,hunter,0.5031,0
C00666,3,hunter,hunter,0.5063,0
C00666,4,hunter,hunter,0.5261,0
C00666,5,hunter,hunter,0.536,0
C00666,6,hunter,hunter,0.5388,0
C00666,7,hunter,hunter,0.5501,0
C00666,8,hunter,hunter,0.5901,0
C00667,1,hunter,hunter,0.4712,0
C00667,2,hunter,hunter,0.468,0
C00667,3,hunter,hunter,0.4767,0
C00667,4,hunter,hunter,0.4857,0
C00667,5,hunter,hunter,0.5015,0
C00667,6,hunter,hunter,0.5107,0
C00667,7,hunter,hunter,0.5655,0
C00667,8,hunter,hunter,0.5454,0
C00668,1,sure_thing,sure_thing,0.0418,0
C00668,2,sure_thing,sure_thing,0.008,0
C00668,3,sure_thing,sure_thing,0.001,0
C00668,4,sure_thing,sure_thing,0.0151,0
C00668,5,sure_thing,sure_thing,0.0165,0
C00668,6,sure_thing,sure_thing,0.0314,0
C00668,7,sure_thing,sure_thing,0.0151,0
C00668,8,sure_thing,sure_thing,0.0186,0
C00669,1,sure_thing,sure_thing,0.0569,0
C00669,2,sure_thing,sure_thing,0.0654,0
C00669,3,sure_thing,sure_thing,0.0508,0
C00669,4,sure_thing,sure_thing,0.0554,0
C00669,5,sure_thing,sure_thing,0.0439,0
C00669,6,sure_thing,sure_thing,0.0695,0
C00669,7,sure_thing,sure_thing,0.0721,0
C00669,8,sure_thing,sure_thing,0.0562,0
C00670,1,sure_thing,sure_thing,0.0521,0
C00670,2,sure_thing,sure_thing,0.0488,0
C00670,3,sure_thing,sure_thing,0.0598,0
C00670,4,sure_thing,sure_thing,0.0648,0
C00670,5,sure_thing,sure_thing,0.0658,0
C00670,6,sure_thing,sure_thing,0.0594,0
C00670,7,sure_thing,sure_thing,0.0554,0
C00670,8,sure_thing,sure_thing,0.0582,0
C00671,1,accidental_saver,accidental_saver,0.0455,0
C00671,2,accidental_saver,accidental_saver,0.0483,0
C00671,3,accidental_saver,accidental_saver,0.0676,0
C00671,4,accidental_saver,accidental_saver,0.0693,0
C00671,5,accidental_saver,accidental_saver,0.0771,0
C00671,6,accidental_saver,accidental_saver,0.0675,0
C00671,7,accidental_saver,accidental_saver,0.0613,0
C00671,8,accidental_saver,accidental_saver,0.0601,0
C00672,1,hunter,hunter,0.4881,0
C00672,2,hunter,hunter,0.4985,0
C00672,3,hunter,hunter,0.4932,0
C00672,4,hunter,hunter,0.4979,0
C00672,5,hunter,hunter,0.5227,0
C00672,6,hunter,hunter,0.5475,0
C00672,7,hunter,hunter,0.5112,0
C00672,8,hunter,hunter,0.5655,0
C00673,1,accidental_saver,accidental_saver,0.1071,0
C00673,2,accidental_saver,accidental_saver,0.1109,0
C00673,3,accidental_saver,accidental_saver,0.1365,0
C00673,4,accidental_saver,accidental_saver,0.112,0
C00673,5,accidental_saver,accidental_saver,0.1097,0
C00673,6,accidental_saver,accidental_saver,0.1083,0
C00673,7,accidental_saver,hunter,0.5482,1
C00673,8,accidental_saver,accidental_saver,0.0887,0
C00674,1,accidental_saver,accidental_saver,0.1055,0
C00674,2,accidental_saver,accidental_saver,0.129,0
C00674,3,accidental_saver,accidental_saver,0.1142,0
C00674,4,accidental_saver,accidental_saver,0.1351,0
C00674,5,accidental_saver,accidental_saver,0.1129,0
C00674,6,accidental_saver,accidental_saver,0.1095,0
C00674,7,accidental_saver,accidental_saver,0.114,0
C00674,8,accidental_saver,accidental_saver,0.1051,0
C00675,1,sure_thing,sure_thing,0.0563,0
C00675,2,sure_thing,sure_thing,0.0653,0
C00675,3,sure_thing,sure_thing,0.0651,0
C00675,4,sure_thing,sure_thing,0.0838,0
C00675,5,sure_thing,sure_thing,0.0716,0
C00675,6,sure_thing,sure_thing,0.0853,0
C00675,7,sure_thing,sure_thing,0.0737,0
C00675,8,sure_thing,sure_thing,0.0762,0
C00676,1,hunter,hunter,0.4917,0
C00676,2,hunter,hunter,0.5039,0
C00676,3,hunter,hunter,0.5276,0
C00676,4,hunter,hunter,0.5053,0
C00676,5,hunter,hunter,0.5583,0
C00676,6,hunter,hunter,0.5247,0
C00676,7,hunter,hunter,0.5424,0
C00676,8,hunter,hunter,0.5856,0
C00677,1,accidental_saver,accidental_saver,0.1172,0
C00677,2,accidental_saver,accidental_saver,0.0936,0
C00677,3,accidental_saver,accidental_saver,0.1051,0
C00677,4,accidental_saver,accidental_saver,0.1126,0
C00677,5,accidental_saver,accidental_saver,0.1134,0
C00677,6,accidental_saver,accidental_saver,0.1128,0
C00677,7,accidental_saver,accidental_saver,0.1023,0
C00677,8,accidental_saver,accidental_saver,0.1124,0
C00678,1,sure_thing,sure_thing,0.0171,0
C00678,2,sure_thing,sure_thing,0.0044,0
C00678,3,sure_thing,sure_thing,0.0011,0
C00678,4,sure_thing,sure_thing,0.001,0
C00678,5,sure_thing,sure_thing,0.0057,0
C00678,6,sure_thing,sure_thing,0.001,0
C00678,7,sure_thing,sure_thing,0.0093,0
C00678,8,sure_thing,sure_thing,0.0178,0
C00679,1,sure_thing,sure_thing,0.0594,0
C00679,2,sure_thing,sure_thing,0.0504,0
C00679,3,sure_thing,sure_thing,0.0504,0
C00679,4,sure_thing,sure_thing,0.0437,0
C00679,5,sure_thing,sure_thing,0.0371,0
C00679,6,sure_thing,sure_thing,0.0476,0
C00679,7,sure_thing,sure_thing,0.0317,0
C00679,8,sure_thing,sure_thing,0.0428,0
C00680,1,sure_thing,sure_thing,0.0437,0
C00680,2,sure_thing,sure_thing,0.0349,0
C00680,3,sure_thing,sure_thing,0.0367,0
C00680,4,sure_thing,sure_thing,0.0392,0
C00680,5,sure_thing,sure_thing,0.0473,0
C00680,6,sure_thing,sure_thing,0.0391,0
C00680,7,sure_thing,sure_thing,0.0413,0
C00680,8,sure_thing,sure_thing,0.0509,0
C00681,1,sure_thing,sure_thing,0.0718,0
C00681,2,sure_thing,sure_thing,0.0618,0
C00681,3,sure_thing,sure_thing,0.0645,0
C00681,4,sure_thing,sure_thing,0.0813,0
C00681,5,sure_thing,sure_thing,0.0655,0
C00681,6,sure_thing,sure_thing,0.0857,0
C00681,7,sure_thing,sure_thing,0.0782,0
C00681,8,sure_thing,sure_thing,0.0815,0
C00682,1,sure_thing,sure_thing,0.0392,0
C00682,2,sure_thing,sure_thing,0.0422,0
C00682,3,sure_thing,sure_thing,0.0367,0
C00682,4,sure_thing,sure_thing,0.0443,0
C00682,5,sure_thing,sure_thing,0.0342,0
C00682,6,sure_thing,sure_thing,0.029,0
C00682,7,sure_thing,sure_thing,0.0495,0
C00682,8,sure_thing,sure_thing,0.0438,0
C00683,1,accidental_saver,accidental_saver,0.0844,0
C00683,2,accidental_saver,accidental_saver,0.0881,0
C00683,3,accidental_saver,accidental_saver,0.0851,0
C00683,4,accidental_saver,accidental_saver,0.0901,0
C00683,5,accidental_saver,accidental_saver,0.0817,0
C00683,6,accidental_saver,accidental_saver,0.0846,0
C00683,7,accidental_saver,accidental_saver,0.0826,0
C00683,8,accidental_saver,accidental_saver,0.0846,0
C00684,1,accidental_saver,accidental_saver,0.1984,0
C00684,2,accidental_saver,accidental_saver,0.2086,0
C00684,3,accidental_saver,accidental_saver,0.2241,0
C00684,4,accidental_saver,accidental_saver,0.2075,0
C00684,5,accidental_saver,accidental_saver,0.2159,0
C00684,6,accidental_saver,accidental_saver,0.2054,0
C00684,7,accidental_saver,accidental_saver,0.2113,0
C00684,8,accidental_saver,accidental_saver,0.2044,0
C00685,1,sure_thing,sure_thing,0.0125,0
C00685,2,sure_thing,sure_thing,0.0268,0
C00685,3,sure_thing,sure_thing,0.0326,0
C00685,4,sure_thing,sure_thing,0.018,0
C00685,5,sure_thing,sure_thing,0.0395,0
C00685,6,sure_thing,sure_thing,0.0462,0
C00685,7,sure_thing,sure_thing,0.0208,0
C00685,8,sure_thing,sure_thing,0.0198,0
C00686,1,sure_thing,sure_thing,0.003,0
C00686,2,sure_thing,sure_thing,0.012,0
C00686,3,sure_thing,sure_thing,0.001,0
C00686,4,sure_thing,sure_thing,0.0069,0
C00686,5,sure_thing,sure_thing,0.0111,0
C00686,6,sure_thing,sure_thing,0.001,0
C00686,7,sure_thing,sure_thing,0.0121,0
C00686,8,sure_thing,sure_thing,0.0312,0
C00687,1,hunter,hunter,0.49,0
C00687,2,hunter,hunter,0.4884,0
C00687,3,hunter,hunter,0.5142,0
C00687,4,hunter,hunter,0.4988,0
C00687,5,hunter,hunter,0.5264,0
C00687,6,hunter,hunter,0.5255,0
C00687,7,hunter,hunter,0.5442,0
C00687,8,hunter,hunter,0.6101,0
C00688,1,hunter,hunter,0.4713,0
C00688,2,hunter,hunter,0.4959,0
C00688,3,hunter,hunter,0.5018,0
C00688,4,hunter,hunter,0.4782,0
C00688,5,hunter,hunter,0.4936,0
C00688,6,hunter,hunter,0.5034,0
C00688,7,hunter,hunter,0.5512,0
C00688,8,hunter,hunter,0.5614,0
C00689,1,accidental_saver,accidental_saver,0.2502,0
C00689,2,accidental_saver,accidental_saver,0.2409,0
C00689,3,accidental_saver,accidental_saver,0.2489,0
C00689,4,accidental_saver,accidental_saver,0.2362,0
C00689,5,accidental_saver,accidental_saver,0.2576,0
C00689,6,accidental_saver,accidental_saver,0.2443,0
C00689,7,accidental_saver,accidental_saver,0.2585,0
C00689,8,accidental_saver,accidental_saver,0.2507,0
C00690,1,sure_thing,sure_thing,0.0385,0
C00690,2,sure_thing,sure_thing,0.0301,0
C00690,3,sure_thing,sure_thing,0.0296,0
C00690,4,sure_thing,sure_thing,0.0403,0
C00690,5,sure_thing,sure_thing,0.0352,0
C00690,6,sure_thing,sure_thing,0.0162,0
C00690,7,sure_thing,sure_thing,0.0337,0
C00690,8,sure_thing,sure_thing,0.0266,0
C00691,1,hunter,hunter,0.4814,0
C00691,2,hunter,hunter,0.5005,0
C00691,3,hunter,hunter,0.5066,0
C00691,4,hunter,hunter,0.5093,0
C00691,5,hunter,hunter,0.4917,0
C00691,6,hunter,hunter,0.5021,0
C00691,7,hunter,hunter,0.5991,0
C00691,8,hunter,hunter,0.5955,0
C00692,1,sure_thing,sure_thing,0.1268,0
C00692,2,sure_thing,sure_thing,0.1332,0
C00692,3,sure_thing,sure_thing,0.1267,0
C00692,4,sure_thing,sure_thing,0.1394,0
C00692,5,sure_thing,sure_thing,0.1323,0
C00692,6,sure_thing,sure_thing,0.1247,0
C00692,7,sure_thing,sure_thing,0.1352,0
C00692,8,sure_thing,sure_thing,0.1113,0
C00693,1,sure_thing,sure_thing,0.0038,0
C00693,2,sure_thing,sure_thing,0.0081,0
C00693,3,sure_thing,sure_thing,0.001,0
C00693,4,sure_thing,sure_thing,0.0034,0
C00693,5,sure_thing,sure_thing,0.023,0
C00693,6,sure_thing,sure_thing,0.0065,0
C00693,7,sure_thing,sure_thing,0.0256,0
C00693,8,sure_thing,sure_thing,0.0214,0
C00694,1,hunter,hunter,0.4638,0
C00694,2,hunter,hunter,0.5149,0
C00694,3,hunter,hunter,0.4838,0
C00694,4,hunter,hunter,0.4922,0
C00694,5,hunter,hunter,0.5184,0
C00694,6,hunter,hunter,0.5369,0
C00694,7,hunter,hunter,0.5159,0
C00694,8,hunter,hunter,0.5153,0
C00695,1,accidental_saver,accidental_saver,0.2194,0
C00695,2,accidental_saver,accidental_saver,0.2279,0
C00695,3,accidental_saver,accidental_saver,0.2364,0
C00695,4,accidental_saver,accidental_saver,0.2169,0
C00695,5,accidental_saver,accidental_saver,0.223,0
C00695,6,accidental_saver,accidental_saver,0.2271,0
C00695,7,accidental_saver,accidental_saver,0.2142,0
C00695,8,accidental_saver,accidental_saver,0.2166,0
C00696,1,hunter,hunter,0.4742,0
C00696,2,hunter,hunter,0.492,0
C00696,3,hunter,hunter,0.5105,0
C00696,4,hunter,hunter,0.4764,0
C00696,5,hunter,hunter,0.5228,0
C00696,6,hunter,hunter,0.5328,0
C00696,7,hunter,hunter,0.5343,0
C00696,8,hunter,hunter,0.5351,0
C00697,1,accidental_saver,accidental_saver,0.1387,0
C00697,2,accidental_saver,accidental_saver,0.1204,0
C00697,3,accidental_saver,accidental_saver,0.1211,0
C00697,4,accidental_saver,accidental_saver,0.1124,0
C00697,5,accidental_saver,accidental_saver,0.1209,0
C00697,6,accidental_saver,accidental_saver,0.1218,0
C00697,7,accidental_saver,accidental_saver,0.1134,0
C00697,8,accidental_saver,accidental_saver,0.121,0
C00698,1,accidental_saver,accidental_saver,0.2037,0
C00698,2,accidental_saver,accidental_saver,0.1912,0
C00698,3,accidental_saver,accidental_saver,0.2008,0
C00698,4,accidental_saver,accidental_saver,0.2086,0
C00698,5,accidental_saver,accidental_saver,0.2076,0
C00698,6,accidental_saver,accidental_saver,0.2169,0
C00698,7,accidental_saver,accidental_saver,0.1979,0
C00698,8,accidental_saver,accidental_saver,0.2044,0
C00699,1,sure_thing,sure_thing,0.0651,0
C00699,2,sure_thing,sure_thing,0.0341,0
C00699,3,sure_thing,sure_thing,0.0581,0
C00699,4,sure_thing,sure_thing,0.0561,0
C00699,5,sure_thing,sure_thing,0.0597,0
C00699,6,sure_thing,sure_thing,0.0528,0
C00699,7,sure_thing,sure_thing,0.0503,0
C00699,8,sure_thing,sure_thing,0.0607,0
C00700,1,sure_thing,sure_thing,0.1224,0
C00700,2,sure_thing,sure_thing,0.134,0
C00700,3,sure_thing,sure_thing,0.1218,0
C00700,4,sure_thing,sure_thing,0.1344,0
C00700,5,sure_thing,sure_thing,0.1408,0
C00700,6,sure_thing,sure_thing,0.1381,0
C00700,7,sure_thing,sure_thing,0.137,0
C00700,8,sure_thing,sure_thing,0.1185,0
C00701,1,sure_thing,sure_thing,0.0273,0
C00701,2,sure_thing,sure_thing,0.0271,0
C00701,3,sure_thing,sure_thing,0.0053,0
C00701,4,sure_thing,sure_thing,0.0341,0
C00701,5,sure_thing,sure_thing,0.0237,0
C00701,6,sure_thing,sure_thing,0.0235,0
C00701,7,sure_thing,sure_thing,0.024,0
C00701,8,sure_thing,sure_thing,0.0169,0
C00702,1,sure_thing,sure_thing,0.0063,0
C00702,2,sure_thing,sure_thing,0.001,0
C00702,3,sure_thing,sure_thing,0.001,0
C00702,4,sure_thing,sure_thing,0.0059,0
C00702,5,sure_thing,sure_thing,0.0059,0
C00702,6,sure_thing,sure_thing,0.0105,0
C00702,7,sure_thing,sure_thing,0.0127,0
C00702,8,sure_thing,sure_thing,0.0135,0
C00703,1,hunter,hunter,0.4724,0
C00703,2,hunter,hunter,0.45,0
C00703,3,hunter,hunter,0.4945,0
C00703,4,hunter,hunter,0.4725,0
C00703,5,hunter,hunter,0.5007,0
C00703,6,hunter,hunter,0.5563,0
C00703,7,hunter,hunter,0.5284,0
C00703,8,hunter,hunter,0.5387,0
C00704,1,sure_thing,sure_thing,0.0442,0
C00704,2,sure_thing,sure_thing,0.0328,0
C00704,3,sure_thing,sure_thing,0.0491,0
C00704,4,sure_thing,sure_thing,0.0417,0
C00704,5,sure_thing,sure_thing,0.0538,0
C00704,6,sure_thing,sure_thing,0.0512,0
C00704,7,sure_thing,sure_thing,0.0422,0
C00704,8,sure_thing,sure_thing,0.0449,0
C00705,1,accidental_saver,accidental_saver,0.1216,0
C00705,2,accidental_saver,accidental_saver,0.1141,0
C00705,3,accidental_saver,accidental_saver,0.114,0
C00705,4,accidental_saver,accidental_saver,0.1259,0
C00705,5,accidental_saver,accidental_saver,0.1202,0
C00705,6,accidental_saver,accidental_saver,0.1239,0
C00705,7,accidental_saver,accidental_saver,0.1345,0
C00705,8,accidental_saver,accidental_saver,0.1154,0
C00706,1,hunter,hunter,0.4514,0
C00706,2,hunter,hunter,0.5064,0
C00706,3,hunter,hunter,0.4834,0
C00706,4,hunter,hunter,0.4958,0
C00706,5,hunter,hunter,0.5011,0
C00706,6,hunter,hunter,0.5503,0
C00706,7,hunter,hunter,0.5842,0
C00706,8,hunter,hunter,0.5871,0
C00707,1,hunter,hunter,0.4869,0
C00707,2,hunter,hunter,0.5233,0
C00707,3,hunter,hunter,0.4744,0
C00707,4,hunter,hunter,0.5177,0
C00707,5,hunter,hunter,0.5245,0
C00707,6,hunter,hunter,0.5466,0
C00707,7,hunter,hunter,0.5815,0
C00707,8,hunter,hunter,0.5438,0
C00708,1,accidental_saver,accidental_saver,0.0318,0
C00708,2,accidental_saver,accidental_saver,0.0336,0
C00708,3,accidental_saver,accidental_saver,0.0624,0
C00708,4,accidental_saver,accidental_saver,0.0356,0
C00708,5,accidental_saver,accidental_saver,0.0436,0
C00708,6,accidental_saver,accidental_saver,0.0516,0
C00708,7,accidental_saver,accidental_saver,0.0449,0
C00708,8,accidental_saver,accidental_saver,0.0299,0
C00709,1,accidental_saver,accidental_saver,0.2301,0
C00709,2,accidental_saver,accidental_saver,0.2411,0
C00709,3,accidental_saver,accidental_saver,0.2567,0
C00709,4,accidental_saver,accidental_saver,0.2394,0
C00709,5,accidental_saver,accidental_saver,0.2421,0
C00709,6,accidental_saver,accidental_saver,0.2378,0
C00709,7,accidental_saver,accidental_saver,0.2453,0
C00709,8,accidental_saver,accidental_saver,0.2507,0
C00710,1,hunter,hunter,0.4834,0
C00710,2,hunter,hunter,0.4497,0
C00710,3,hunter,hunter,0.5691,0
C00710,4,hunter,hunter,0.4627,0
C00710,5,hunter,hunter,0.5092,0
C00710,6,hunter,hunter,0.4924,0
C00710,7,hunter,hunter,0.5429,0
C00710,8,hunter,hunter,0.5765,0
C00711,1,accidental_saver,accidental_saver,0.1208,0
C00711,2,accidental_saver,accidental_saver,0.1182,0
C00711,3,accidental_saver,accidental_saver,0.1242,0
C00711,4,accidental_saver,accidental_saver,0.1334,0
C00711,5,accidental_saver,accidental_saver,0.1247,0
C00711,6,accidental_saver,accidental_saver,0.1239,0
C00711,7,accidental_saver,accidental_saver,0.1028,0
C00711,8,accidental_saver,accidental_saver,0.1336,0
C00712,1,hunter,hunter,0.4778,0
C00712,2,hunter,hunter,0.5089,0
C00712,3,hunter,hunter,0.5154,0
C00712,4,hunter,hunter,0.5085,0
C00712,5,hunter,hunter,0.5227,0
C00712,6,hunter,hunter,0.5085,0
C00712,7,hunter,hunter,0.524,0
C00712,8,hunter,hunter,0.5347,0
C00713,1,hunter,hunter,0.4874,0
C00713,2,hunter,hunter,0.4711,0
C00713,3,hunter,hunter,0.4819,0
C00713,4,hunter,hunter,0.504,0
C00713,5,hunter,hunter,0.5282,0
C00713,6,hunter,hunter,0.5577,0
C00713,7,hunter,hunter,0.5451,0
C00713,8,hunter,hunter,0.5745,0
C00714,1,hunter,hunter,0.4458,0
C00714,2,hunter,hunter,0.4567,0
C00714,3,hunter,hunter,0.542,0
C00714,4,hunter,hunter,0.5125,0
C00714,5,hunter,hunter,0.5032,0
C00714,6,hunter,hunter,0.5793,0
C00714,7,hunter,hunter,0.5262,0
C00714,8,hunter,hunter,0.5645,0
C00715,1,sure_thing,sure_thing,0.041,0
C00715,2,sure_thing,sure_thing,0.0082,0
C00715,3,sure_thing,sure_thing,0.0338,0
C00715,4,sure_thing,sure_thing,0.0374,0
C00715,5,sure_thing,sure_thing,0.0367,0
C00715,6,sure_thing,sure_thing,0.0355,0
C00715,7,sure_thing,sure_thing,0.0416,0
C00715,8,sure_thing,sure_thing,0.0338,0
C00716,1,accidental_saver,accidental_saver,0.16,0
C00716,2,accidental_saver,accidental_saver,0.1428,0
C00716,3,accidental_saver,accidental_saver,0.1407,0
C00716,4,accidental_saver,accidental_saver,0.1416,0
C00716,5,accidental_saver,accidental_saver,0.1423,0
C00716,6,accidental_saver,accidental_saver,0.1357,0
C00716,7,accidental_saver,accidental_saver,0.1331,0
C00716,8,accidental_saver,accidental_saver,0.1387,0
C00717,1,sure_thing,sure_thing,0.0561,0
C00717,2,sure_thing,sure_thing,0.0719,0
C00717,3,sure_thing,sure_thing,0.0851,0
C00717,4,sure_thing,sure_thing,0.077,0
C00717,5,sure_thing,sure_thing,0.0596,0
C00717,6,sure_thing,sure_thing,0.0692,0
C00717,7,sure_thing,sure_thing,0.0675,0
C00717,8,sure_thing,sure_thing,0.0594,0
C00718,1,accidental_saver,accidental_saver,0.0731,0
C00718,2,accidental_saver,accidental_saver,0.065,0
C00718,3,accidental_saver,accidental_saver,0.0675,0
C00718,4,accidental_saver,accidental_saver,0.0697,0
C00718,5,accidental_saver,accidental_saver,0.0557,0
C00718,6,accidental_saver,accidental_saver,0.0562,0
C00718,7,accidental_saver,accidental_saver,0.0677,0
C00718,8,accidental_saver,accidental_saver,0.0847,0
C00719,1,hunter,hunter,0.4838,0
C00719,2,hunter,hunter,0.5082,0
C00719,3,hunter,hunter,0.5,0
C00719,4,hunter,hunter,0.4656,0
C00719,5,hunter,hunter,0.5412,0
C00719,6,hunter,hunter,0.5623,0
C00719,7,hunter,hunter,0.5182,0
C00719,8,hunter,hunter,0.5634,0
C00720,1,accidental_saver,accidental_saver,0.123,0
C00720,2,accidental_saver,accidental_saver,0.1171,0
C00720,3,accidental_saver,accidental_saver,0.1367,0
C00720,4,accidental_saver,accidental_saver,0.1151,0
C00720,5,accidental_saver,accidental_saver,0.1033,0
C00720,6,accidental_saver,accidental_saver,0.1161,0
C00720,7,accidental_saver,accidental_saver,0.1148,0
C00720,8,accidental_saver,accidental_saver,0.1104,0
C00721,1,accidental_saver,accidental_saver,0.1669,0
C00721,2,accidental_saver,accidental_saver,0.1684,0
C00721,3,accidental_saver,accidental_saver,0.1789,0
C00721,4,accidental_saver,accidental_saver,0.169,0
C00721,5,accidental_saver,accidental_saver,0.1853,0
C00721,6,accidental_saver,accidental_saver,0.1569,0
