customer_id,week,purchase_day,order_value_rs,wallet_at_checkout,cashback_applied,net_revenue_rs,full_price
C00367,1,6,572.7,159.0,159.0,413.7,0
C00367,2,7,731.07,200.0,200.0,531.07,0
C00367,3,7,635.99,169.0,169.0,466.99,0
C00367,4,7,675.54,200.0,200.0,475.54,0
C00367,5,4,678.62,111.0,111.0,567.62,0
C00367,6,7,773.45,184.0,184.0,589.45,0
C00367,8,5,642.28,86.0,86.0,556.28,0
C00368,1,2,588.33,84.0,84.0,504.33,0
C00368,2,1,1056.77,60.0,60.0,996.77,0
C00368,3,1,775.56,68.0,68.0,707.56,0
C00368,4,1,976.65,159.0,159.0,817.65,0
C00368,5,7,319.09,149.0,149.0,170.09,0
C00368,6,2,678.7,37.0,37.0,641.7,0
C00368,7,3,810.38,86.0,86.0,724.38,0
C00368,8,1,886.61,145.0,145.0,741.61,0
C00369,3,7,817.87,200.0,200.0,617.87,0
C00369,4,6,595.28,58.0,58.0,537.28,0
C00369,5,3,718.88,104.0,104.0,614.88,0
C00369,6,6,915.36,200.0,200.0,715.36,0
C00369,7,7,780.09,164.0,164.0,616.09,0
C00369,8,7,808.0,200.0,200.0,608.0,0
C00370,1,5,856.42,29.0,29.0,827.42,0
C00370,2,7,720.69,200.0,200.0,520.69,0
C00370,3,6,566.38,146.0,146.0,420.38,0
C00370,4,6,967.57,183.0,183.0,784.57,0
C00370,5,3,969.67,82.0,82.0,887.67,0
C00370,6,7,638.21,187.0,187.0,451.21,0
C00370,7,7,958.21,174.0,174.0,784.21,0
C00370,8,6,913.15,168.0,168.0,745.15,0
C00371,1,2,1219.31,21.0,21.0,1198.31,0
C00371,2,2,979.3,60.0,60.0,919.3,0
C00371,3,1,1107.53,88.0,88.0,1019.53,0
C00371,4,1,896.8,43.0,43.0,853.8,0
C00371,5,1,1407.15,51.0,51.0,1356.15,0
C00371,6,1,835.03,68.0,68.0,767.03,0
C00371,7,1,1112.48,78.0,78.0,1034.48,0
C00371,8,2,966.75,74.0,74.0,892.75,0
C00372,1,1,1298.47,48.0,48.0,1250.47,0
C00372,2,1,602.56,52.0,52.0,550.56,0
C00372,3,6,687.57,105.0,105.0,582.57,0
C00372,4,2,1059.58,104.0,104.0,955.58,0
C00372,5,5,904.2,97.0,97.0,807.2,0
C00372,6,5,286.48,200.0,200.0,86.48,0
C00372,7,5,600.83,198.0,198.0,402.83,0
C00372,8,7,696.0,63.0,63.0,633.0,0
C00373,1,2,908.07,46.0,46.0,862.07,0
C00373,2,1,877.08,30.0,30.0,847.08,0
C00373,3,1,819.79,54.0,54.0,765.79,0
C00373,4,1,749.24,110.0,110.0,639.24,0
C00373,5,2,919.02,66.0,66.0,853.02,0
C00373,6,1,795.73,92.0,92.0,703.73,0
C00373,7,1,1000.74,123.0,123.0,877.74,0
C00373,8,1,982.33,82.0,82.0,900.33,0
C00374,1,1,1095.11,9.0,9.0,1086.11,0
C00374,2,5,812.58,112.0,112.0,700.58,0
C00374,3,1,840.95,52.0,52.0,788.95,0
C00374,4,1,938.11,22.0,22.0,916.11,0
C00374,5,1,1043.09,73.0,73.0,970.09,0
C00374,6,5,938.89,107.0,107.0,831.89,0
C00374,7,1,1242.47,128.0,128.0,1114.47,0
C00374,8,7,302.17,200.0,200.0,102.17,0
C00375,2,1,741.66,94.0,94.0,647.66,0
C00375,3,2,1040.53,41.0,41.0,999.53,0
C00375,4,3,944.03,122.0,122.0,822.03,0
C00375,5,1,939.37,61.0,61.0,878.37,0
C00375,6,7,572.95,36.0,36.0,536.95,0
C00375,7,3,310.11,110.0,110.0,200.11,0
C00375,8,3,625.69,87.0,87.0,538.69,0
C00376,1,4,362.48,78.0,78.0,284.48,0
C00376,2,4,490.79,37.0,37.0,453.79,0
C00376,3,7,799.97,116.0,116.0,683.97,0
C00376,4,7,682.19,70.0,70.0,612.19,0
C00376,5,4,711.67,200.0,200.0,511.67,0
C00376,6,6,799.33,50.0,50.0,749.33,0
C00376,7,3,716.79,67.0,67.0,649.79,0
C00376,8,7,727.46,182.0,182.0,545.46,0
C00377,2,6,830.79,155.0,155.0,675.79,0
C00377,4,4,629.44,66.0,66.0,563.44,0
C00377,5,5,657.86,156.0,156.0,501.86,0
C00377,6,7,726.94,200.0,200.0,526.94,0
C00377,7,7,1011.95,200.0,200.0,811.95,0
C00377,8,6,1016.09,176.0,176.0,840.09,0
C00378,1,6,600.0,165.0,165.0,435.0,0
C00378,2,2,870.2,91.0,91.0,779.2,0
C00378,3,5,380.75,84.0,84.0,296.75,0
C00378,4,1,471.68,70.0,70.0,401.68,0
C00378,5,1,883.17,35.0,35.0,848.17,0
C00378,6,5,626.63,43.0,43.0,583.63,0
C00378,7,5,498.38,151.0,151.0,347.38,0
C00378,8,4,829.06,160.0,160.0,669.06,0
C00379,3,6,595.83,135.0,135.0,460.83,0
C00379,4,6,700.3,146.0,146.0,554.3,0
C00379,5,7,818.53,162.0,162.0,656.53,0
C00379,6,7,882.12,194.0,194.0,688.12,0
C00379,7,5,811.76,66.0,66.0,745.76,0
C00379,8,6,568.55,52.0,52.0,516.55,0
C00380,1,6,586.49,95.0,95.0,491.49,0
C00380,2,4,595.87,48.0,48.0,547.87,0
C00380,4,5,638.92,130.0,130.0,508.92,0
C00380,5,6,701.7,104.0,104.0,597.7,0
C00380,6,5,594.6,109.0,109.0,485.6,0
C00380,7,4,558.7,134.0,134.0,424.7,0
C00380,8,5,753.31,36.0,36.0,717.31,0
C00381,1,7,653.24,163.0,163.0,490.24,0
C00381,2,7,656.45,194.0,194.0,462.45,0
C00381,3,7,1413.96,161.0,161.0,1252.96,0
C00381,4,6,719.1,200.0,200.0,519.1,0
C00381,5,6,771.62,124.0,124.0,647.62,0
C00381,6,7,506.16,200.0,200.0,306.16,0
C00381,7,7,645.52,103.0,103.0,542.52,0
C00381,8,6,961.88,200.0,200.0,761.88,0
C00382,1,7,896.44,200.0,200.0,696.44,0
C00382,2,4,602.08,48.0,48.0,554.08,0
C00382,3,4,653.25,179.0,179.0,474.25,0
C00382,4,6,656.1,158.0,158.0,498.1,0
C00382,5,6,1066.64,200.0,200.0,866.64,0
C00382,7,7,699.2,200.0,200.0,499.2,0
C00382,8,4,586.27,86.0,86.0,500.27,0
C00383,1,7,639.94,119.0,119.0,520.94,0
C00383,2,7,738.49,200.0,200.0,538.49,0
C00383,3,7,662.36,200.0,200.0,462.36,0
C00383,4,7,530.33,200.0,200.0,330.33,0
C00383,5,4,948.04,200.0,200.0,748.04,0
C00383,6,4,579.85,150.0,150.0,429.85,0
C00383,7,6,800.69,200.0,200.0,600.69,0
C00383,8,6,460.69,62.0,62.0,398.69,0
C00384,1,2,1000.63,64.0,64.0,936.63,0
C00384,2,1,1127.31,93.0,93.0,1034.31,0
C00384,3,2,1007.34,15.0,15.0,992.34,0
C00384,4,1,937.03,129.0,129.0,808.03,0
C00384,5,1,911.88,3.0,3.0,908.88,1
C00384,6,1,1155.97,79.0,79.0,1076.97,0
C00384,7,2,852.62,74.0,74.0,778.62,0
C00384,8,2,1030.38,49.0,49.0,981.38,0
C00385,1,7,671.43,77.0,77.0,594.43,0
C00385,2,4,547.75,193.0,193.0,354.75,0
C00385,3,4,411.27,79.0,79.0,332.27,0
C00385,4,5,360.76,167.0,167.0,193.76,0
C00385,5,4,722.5,96.0,96.0,626.5,0
C00385,6,3,1013.35,129.0,129.0,884.35,0
C00385,7,7,884.16,59.0,59.0,825.16,0
C00386,1,7,394.97,142.0,142.0,252.97,0
C00386,2,6,639.75,190.0,190.0,449.75,0
C00386,5,5,458.72,200.0,200.0,258.72,0
C00386,6,5,736.81,110.0,110.0,626.81,0
C00386,7,3,869.6,174.0,174.0,695.6,0
C00386,8,7,305.76,180.0,180.0,125.76,0
C00387,1,6,821.36,200.0,200.0,621.36,0
C00387,2,6,960.81,200.0,200.0,760.81,0
C00387,3,7,847.29,197.0,197.0,650.29,0
C00387,4,6,812.05,141.0,141.0,671.05,0
C00387,5,7,701.17,200.0,200.0,501.17,0
C00387,6,7,673.24,200.0,200.0,473.24,0
C00387,7,7,1115.59,200.0,200.0,915.59,0
C00387,8,6,552.61,87.0,87.0,465.61,0
C00388,1,2,1266.5,76.0,76.0,1190.5,0
C00388,2,1,1418.38,24.0,24.0,1394.38,0
C00388,3,1,1365.93,88.0,88.0,1277.93,0
C00388,4,1,809.38,109.0,109.0,700.38,0
C00388,5,1,1081.62,60.0,60.0,1021.62,0
C00388,6,1,920.56,41.0,41.0,879.56,0
C00388,7,1,1493.21,68.0,68.0,1425.21,0
C00388,8,1,941.27,114.0,114.0,827.27,0
C00389,1,4,540.12,170.0,170.0,370.12,0
C00389,2,5,665.01,136.0,136.0,529.01,0
C00389,3,7,492.25,95.0,95.0,397.25,0
C00389,4,6,800.28,133.0,133.0,667.28,0
C00389,5,6,862.92,200.0,200.0,662.92,0
C00389,6,4,737.07,67.0,67.0,670.07,0
C00389,7,5,1072.04,131.0,131.0,941.04,0
C00389,8,4,841.77,195.0,195.0,646.77,0
C00390,1,4,526.06,167.0,167.0,359.06,0
C00390,2,3,812.0,101.0,101.0,711.0,0
C00390,3,5,421.95,90.0,90.0,331.95,0
C00390,4,3,520.44,124.0,124.0,396.44,0
C00390,5,6,655.5,116.0,116.0,539.5,0
C00390,6,6,734.37,116.0,116.0,618.37,0
C00390,7,6,553.49,103.0,103.0,450.49,0
C00390,8,6,895.8,159.0,159.0,736.8,0
C00391,1,2,1162.1,30.0,30.0,1132.1,0
C00391,2,2,895.35,29.0,29.0,866.35,0
C00391,3,1,732.55,78.0,78.0,654.55,0
C00391,4,1,790.27,26.0,26.0,764.27,0
C00391,5,1,1123.42,51.0,51.0,1072.42,0
C00391,6,1,995.44,39.0,39.0,956.44,0
C00391,7,1,1014.34,52.0,52.0,962.34,0
C00391,8,1,1104.74,65.0,65.0,1039.74,0
C00392,3,6,821.71,107.0,107.0,714.71,0
C00392,4,5,321.27,127.0,127.0,194.27,0
C00392,5,7,497.35,200.0,200.0,297.35,0
C00392,6,7,801.62,134.0,134.0,667.62,0
C00392,7,4,668.74,129.0,129.0,539.74,0
C00392,8,3,688.03,77.0,77.0,611.03,0
C00393,1,3,893.69,96.0,96.0,797.69,0
C00393,2,5,840.58,44.0,44.0,796.58,0
C00393,4,6,730.53,52.0,52.0,678.53,0
C00393,6,4,755.22,123.0,123.0,632.22,0
C00393,7,6,401.44,96.0,96.0,305.44,0
C00393,8,3,649.41,120.0,120.0,529.41,0
C00394,1,1,1448.08,62.0,62.0,1386.08,0
C00394,2,1,944.99,100.0,100.0,844.99,0
C00394,3,3,794.79,12.0,12.0,782.79,0
C00394,4,1,1406.53,35.0,35.0,1371.53,0
C00394,5,5,547.23,153.0,153.0,394.23,0
C00394,8,2,727.47,45.0,45.0,682.47,0
C00395,1,6,780.95,200.0,200.0,580.95,0
C00395,2,6,759.13,121.0,121.0,638.13,0
C00395,3,3,897.25,129.0,129.0,768.25,0
C00395,4,6,761.71,142.0,142.0,619.71,0
C00395,7,7,796.4,200.0,200.0,596.4,0
C00395,8,6,525.32,136.0,136.0,389.32,0
C00396,1,3,852.27,200.0,200.0,652.27,0
C00396,4,6,595.26,200.0,200.0,395.26,0
C00396,5,7,535.62,122.0,122.0,413.62,0
C00396,6,7,502.48,47.0,47.0,455.48,0
C00396,7,3,766.77,136.0,136.0,630.77,0
C00396,8,7,720.59,200.0,200.0,520.59,0
C00397,1,4,792.56,112.0,112.0,680.56,0
C00397,2,1,833.17,32.0,32.0,801.17,0
C00397,3,2,1007.33,21.0,21.0,986.33,0
C00397,4,1,923.57,58.0,58.0,865.57,0
C00397,6,1,724.78,26.0,26.0,698.78,0
C00397,7,3,941.87,172.0,172.0,769.87,0
C00397,8,4,1269.33,147.0,147.0,1122.33,0
C00398,1,5,834.35,192.0,192.0,642.35,0
C00398,2,5,577.38,135.0,135.0,442.38,0
C00398,3,5,768.76,113.0,113.0,655.76,0
C00398,4,3,500.54,56.0,56.0,444.54,0
C00398,5,6,525.62,129.0,129.0,396.62,0
C00398,6,4,663.79,83.0,83.0,580.79,0
C00398,7,4,242.95,57.0,57.0,185.95,0
C00399,1,5,952.32,86.0,86.0,866.32,0
C00399,2,5,535.61,130.0,130.0,405.61,0
C00399,3,7,698.48,166.0,166.0,532.48,0
C00399,4,7,889.78,188.0,188.0,701.78,0
C00399,5,6,643.99,200.0,200.0,443.99,0
C00399,6,7,708.09,200.0,200.0,508.09,0
C00399,7,7,705.15,165.0,165.0,540.15,0
C00399,8,6,804.03,200.0,200.0,604.03,0
C00400,1,1,751.2,76.0,76.0,675.2,0
C00400,2,1,691.5,71.0,71.0,620.5,0
C00400,3,2,621.07,85.0,85.0,536.07,0
C00400,4,2,404.99,125.0,125.0,279.99,0
C00400,5,1,721.31,102.0,102.0,619.31,0
C00400,6,2,963.81,78.0,78.0,885.81,0
C00400,7,1,1237.05,58.0,58.0,1179.05,0
C00400,8,1,552.98,31.0,31.0,521.98,0
C00401,1,7,867.7,200.0,200.0,667.7,0
C00401,2,7,737.02,193.0,193.0,544.02,0
C00401,3,7,876.37,200.0,200.0,676.37,0
C00401,4,7,528.38,161.0,161.0,367.38,0
C00401,5,7,799.93,104.0,104.0,695.93,0
C00401,6,6,851.82,200.0,200.0,651.82,0
C00401,7,7,787.69,151.0,151.0,636.69,0
C00401,8,7,618.55,200.0,200.0,418.55,0
C00402,1,7,797.25,200.0,200.0,597.25,0
C00402,2,6,826.33,200.0,200.0,626.33,0
C00402,3,6,1058.54,122.0,122.0,936.54,0
C00402,4,7,775.61,108.0,108.0,667.61,0
C00402,5,7,622.49,200.0,200.0,422.49,0
C00402,6,7,707.91,200.0,200.0,507.91,0
C00402,7,7,495.17,192.0,192.0,303.17,0
C00402,8,7,797.52,200.0,200.0,597.52,0
C00403,1,5,600.34,79.0,79.0,521.34,0
C00403,2,6,720.8,83.0,83.0,637.8,0
C00403,3,1,688.79,66.0,66.0,622.79,0
C00403,4,1,1097.59,67.0,67.0,1030.59,0
C00403,5,1,1007.39,103.0,103.0,904.39,0
C00403,6,4,519.84,142.0,142.0,377.84,0
C00403,7,3,744.55,122.0,122.0,622.55,0
C00403,8,1,1045.33,78.0,78.0,967.33,0
C00404,1,7,682.87,149.0,149.0,533.87,0
C00404,2,6,734.97,125.0,125.0,609.97,0
C00404,3,7,735.73,103.0,103.0,632.73,0
C00404,4,7,695.15,183.0,183.0,512.15,0
C00404,5,6,856.22,176.0,176.0,680.22,0
C00404,6,6,797.89,183.0,183.0,614.89,0
C00404,7,7,846.14,200.0,200.0,646.14,0
C00404,8,7,877.57,183.0,183.0,694.57,0
C00405,1,6,956.81,200.0,200.0,756.81,0
C00405,2,6,986.44,200.0,200.0,786.44,0
C00405,3,7,783.93,200.0,200.0,583.93,0
C00405,4,7,956.63,180.0,180.0,776.63,0
C00405,5,7,719.78,200.0,200.0,519.78,0
C00405,6,7,283.1,194.0,194.0,89.1,0
C00405,7,6,757.98,180.0,180.0,577.98,0
C00405,8,7,689.68,200.0,200.0,489.68,0
C00406,1,1,1091.69,126.0,126.0,965.69,0
C00406,2,2,747.48,28.0,28.0,719.48,0
C00406,3,1,844.55,123.0,123.0,721.55,0
C00406,4,1,352.25,56.0,56.0,296.25,0
C00406,5,1,1009.32,45.0,45.0,964.32,0
C00406,6,1,756.38,64.0,64.0,692.38,0
C00406,7,1,898.22,87.0,87.0,811.22,0
C00406,8,2,1150.47,28.0,28.0,1122.47,0
C00407,1,7,985.25,90.0,90.0,895.25,0
C00407,2,3,772.09,200.0,200.0,572.09,0
C00407,3,5,626.82,106.0,106.0,520.82,0
C00407,4,4,1037.32,129.0,129.0,908.32,0
C00407,5,6,904.16,165.0,165.0,739.16,0
C00407,6,7,882.95,200.0,200.0,682.95,0
C00407,7,5,725.68,52.0,52.0,673.68,0
C00407,8,7,610.34,121.0,121.0,489.34,0
C00408,2,1,801.71,31.0,31.0,770.71,0
C00408,3,2,942.2,97.0,97.0,845.2,0
C00408,4,5,662.75,172.0,172.0,490.75,0
C00408,5,5,634.34,121.0,121.0,513.34,0
C00408,6,1,927.66,68.0,68.0,859.66,0
C00408,8,1,832.95,8.0,8.0,824.95,0
C00409,1,3,660.55,186.0,186.0,474.55,0
C00409,2,6,520.8,200.0,200.0,320.8,0
C00409,3,7,892.0,200.0,200.0,692.0,0
C00409,4,6,890.27,179.0,179.0,711.27,0
C00409,5,7,750.0,85.0,85.0,665.0,0
C00409,6,6,578.57,79.0,79.0,499.57,0
C00409,7,4,853.45,91.0,91.0,762.45,0
C00409,8,4,242.43,130.0,130.0,112.43,0
C00410,1,4,930.86,93.0,93.0,837.86,0
C00410,2,7,618.22,128.0,128.0,490.22,0
C00410,3,7,1038.24,200.0,200.0,838.24,0
C00410,4,4,765.18,53.0,53.0,712.18,0
C00410,5,6,639.53,200.0,200.0,439.53,0
C00410,6,7,533.13,148.0,148.0,385.13,0
C00410,7,7,699.67,200.0,200.0,499.67,0
C00411,1,6,672.67,77.0,77.0,595.67,0
C00411,2,4,591.47,165.0,165.0,426.47,0
C00411,3,4,698.09,96.0,96.0,602.09,0
C00411,4,3,268.09,41.0,41.0,227.09,0
C00411,5,4,938.05,56.0,56.0,882.05,0
C00411,6,6,560.48,82.0,82.0,478.48,0
C00411,7,6,396.02,50.0,50.0,346.02,0
C00411,8,5,703.79,91.0,91.0,612.79,0
C00412,1,1,1090.15,29.0,29.0,1061.15,0
C00412,2,1,874.26,43.0,43.0,831.26,0
C00412,3,2,676.37,32.0,32.0,644.37,0
C00412,5,4,602.05,57.0,57.0,545.05,0
C00412,6,5,554.23,30.0,30.0,524.23,0
C00412,8,1,981.11,61.0,61.0,920.11,0
C00413,1,7,1103.02,200.0,200.0,903.02,0
C00413,2,6,846.65,191.0,191.0,655.65,0
C00413,3,7,1093.63,190.0,190.0,903.63,0
C00413,4,6,1065.47,200.0,200.0,865.47,0
C00413,5,7,793.42,148.0,148.0,645.42,0
C00413,6,7,953.32,182.0,182.0,771.32,0
C00413,7,7,313.87,133.0,133.0,180.87,0
C00413,8,6,591.01,200.0,200.0,391.01,0
C00414,1,2,959.55,97.0,97.0,862.55,0
C00414,3,7,756.93,157.0,157.0,599.93,0
C00414,4,2,953.52,66.0,66.0,887.52,0
C00414,5,1,730.18,35.0,35.0,695.18,0
C00414,6,1,382.54,40.0,40.0,342.54,0
C00414,7,4,1103.1,115.0,115.0,988.1,0
C00414,8,1,687.99,91.0,91.0,596.99,0
C00415,1,3,669.64,131.0,131.0,538.64,0
C00415,2,1,783.98,60.0,60.0,723.98,0
C00415,3,1,1086.3,100.0,100.0,986.3,0
C00415,4,1,964.59,57.0,57.0,907.59,0
C00415,6,1,413.58,64.0,64.0,349.58,0
C00415,7,1,575.66,92.0,92.0,483.66,0
C00415,8,6,584.06,106.0,106.0,478.06,0
C00416,1,5,900.78,138.0,138.0,762.78,0
C00416,2,1,1131.66,36.0,36.0,1095.66,0
C00416,3,1,950.09,123.0,123.0,827.09,0
C00416,5,2,969.03,31.0,31.0,938.03,0
C00416,6,6,1080.31,200.0,200.0,880.31,0
C00416,7,2,909.19,59.0,59.0,850.19,0
C00416,8,6,233.9,29.0,29.0,204.9,0
C00417,1,6,525.85,200.0,200.0,325.85,0
C00417,2,6,764.5,186.0,186.0,578.5,0
C00417,3,6,814.5,180.0,180.0,634.5,0
C00417,4,7,726.47,179.0,179.0,547.47,0
C00417,5,7,882.41,132.0,132.0,750.41,0
C00417,6,7,695.77,200.0,200.0,495.77,0
C00417,7,6,734.77,200.0,200.0,534.77,0
C00417,8,7,840.99,190.0,190.0,650.99,0
C00418,1,1,660.59,100.0,100.0,560.59,0
C00418,2,1,1070.11,18.0,18.0,1052.11,0
C00418,3,1,1281.32,37.0,37.0,1244.32,0
C00418,4,1,895.28,72.0,72.0,823.28,0
C00418,5,1,927.96,58.0,58.0,869.96,0
C00418,6,2,954.07,114.0,114.0,840.07,0
C00418,7,2,799.23,85.0,85.0,714.23,0
C00418,8,1,1161.47,103.0,103.0,1058.47,0
C00419,1,5,578.99,53.0,53.0,525.99,0
C00419,3,7,534.42,65.0,65.0,469.42,0
C00419,4,3,753.85,200.0,200.0,553.85,0
C00419,6,5,862.3,188.0,188.0,674.3,0
C00419,7,7,536.46,186.0,186.0,350.46,0
C00419,8,4,678.6,106.0,106.0,572.6,0
C00420,1,6,788.09,200.0,200.0,588.09,0
C00420,2,6,621.14,141.0,141.0,480.14,0
C00420,3,6,522.31,81.0,81.0,441.31,0
C00420,4,5,889.14,113.0,113.0,776.14,0
C00420,5,7,403.85,86.0,86.0,317.85,0
C00420,6,4,643.0,96.0,96.0,547.0,0
C00420,7,3,508.16,124.0,124.0,384.16,0
C00420,8,6,687.43,200.0,200.0,487.43,0
C00421,1,2,520.86,35.0,35.0,485.86,0
C00421,2,1,1436.92,24.0,24.0,1412.92,0
C00421,3,1,1110.6,63.0,63.0,1047.6,0
C00421,4,2,562.8,54.0,54.0,508.8,0
C00421,5,1,1085.36,97.0,97.0,988.36,0
C00421,6,1,718.57,48.0,48.0,670.57,0
C00421,7,1,874.03,57.0,57.0,817.03,0
C00421,8,1,593.05,61.0,61.0,532.05,0
C00422,1,1,724.21,84.0,84.0,640.21,0
C00422,2,2,732.15,33.0,33.0,699.15,0
C00422,3,1,1371.76,78.0,78.0,1293.76,0
C00422,4,2,820.72,64.0,64.0,756.72,0
C00422,5,2,887.29,20.0,20.0,867.29,0
C00422,6,1,587.9,75.0,75.0,512.9,0
C00422,7,2,959.59,45.0,45.0,914.59,0
C00422,8,1,1505.86,63.0,63.0,1442.86,0
C00423,1,1,889.63,113.0,113.0,776.63,0
C00423,2,1,944.43,130.0,130.0,814.43,0
C00423,3,1,844.26,37.0,37.0,807.26,0
C00423,4,5,509.03,200.0,200.0,309.03,0
C00423,5,5,763.47,200.0,200.0,563.47,0
C00423,6,3,322.97,110.0,110.0,212.97,0
C00423,7,1,973.8,41.0,41.0,932.8,0
C00423,8,4,590.98,152.0,152.0,438.98,0
C00424,4,6,461.6,27.0,27.0,434.6,0
C00424,6,6,489.21,101.0,101.0,388.21,0
C00424,8,4,1037.64,42.0,42.0,995.64,0
C00425,1,6,744.64,200.0,200.0,544.64,0
C00425,2,6,583.86,103.0,103.0,480.86,0
C00425,3,7,355.65,200.0,200.0,155.65,0
C00425,4,6,247.09,195.0,195.0,52.09,0
C00425,5,7,902.84,168.0,168.0,734.84,0
C00425,6,7,764.9,200.0,200.0,564.9,0
C00425,7,6,893.87,200.0,200.0,693.87,0
C00425,8,7,818.26,64.0,64.0,754.26,0
C00426,1,1,705.25,47.0,47.0,658.25,0
C00426,2,1,778.93,62.0,62.0,716.93,0
C00426,3,6,991.56,63.0,63.0,928.56,0
C00426,4,1,1006.77,89.0,89.0,917.77,0
C00426,5,1,1017.79,18.0,18.0,999.79,0
C00426,6,2,1393.54,103.0,103.0,1290.54,0
C00426,7,2,1004.95,70.0,70.0,934.95,0
C00426,8,2,825.1,89.0,89.0,736.1,0
C00427,1,7,892.71,130.0,130.0,762.71,0
C00427,2,7,347.79,184.0,184.0,163.79,0
C00427,3,7,676.27,200.0,200.0,476.27,0
C00427,4,7,618.37,83.0,83.0,535.37,0
C00427,5,6,832.2,189.0,189.0,643.2,0
C00427,6,7,530.25,200.0,200.0,330.25,0
C00427,7,7,1108.66,200.0,200.0,908.66,0
C00427,8,7,438.24,168.0,168.0,270.24,0
C00428,1,1,1476.32,43.0,43.0,1433.32,0
C00428,2,1,888.68,37.0,37.0,851.68,0
C00428,3,2,593.1,56.0,56.0,537.1,0
C00428,4,1,786.37,33.0,33.0,753.37,0
C00428,5,1,1153.99,89.0,89.0,1064.99,0
C00428,6,1,1077.54,38.0,38.0,1039.54,0
C00428,7,1,746.79,26.0,26.0,720.79,0
C00428,8,1,793.46,40.0,40.0,753.46,0
C00429,1,6,720.38,200.0,200.0,520.38,0
C00429,2,7,970.82,200.0,200.0,770.82,0
C00429,3,7,698.93,165.0,165.0,533.93,0
C00429,4,7,826.64,200.0,200.0,626.64,0
C00429,5,7,580.45,60.0,60.0,520.45,0
C00429,6,6,885.69,151.0,151.0,734.69,0
C00429,7,6,666.47,112.0,112.0,554.47,0
C00429,8,7,971.06,177.0,177.0,794.06,0
C00430,1,7,589.21,183.0,183.0,406.21,0
C00430,2,5,626.98,87.0,87.0,539.98,0
C00430,3,5,383.51,182.0,182.0,201.51,0
C00430,4,6,804.76,193.0,193.0,611.76,0
C00430,5,3,922.63,110.0,110.0,812.63,0
C00430,7,6,469.69,150.0,150.0,319.69,0
C00430,8,4,917.86,165.0,165.0,752.86,0
C00431,1,6,688.96,171.0,171.0,517.96,0
C00431,2,6,720.12,197.0,197.0,523.12,0
C00431,3,6,849.6,200.0,200.0,649.6,0
C00431,4,3,571.6,128.0,128.0,443.6,0
C00431,5,6,546.26,200.0,200.0,346.26,0
C00431,6,4,640.09,60.0,60.0,580.09,0
C00431,7,3,729.58,123.0,123.0,606.58,0
C00431,8,4,535.77,200.0,200.0,335.77,0
C00432,2,6,781.24,200.0,200.0,581.24,0
C00432,3,7,547.7,200.0,200.0,347.7,0
C00432,4,4,705.71,61.0,61.0,644.71,0
C00432,6,4,940.7,171.0,171.0,769.7,0
C00432,7,6,577.3,128.0,128.0,449.3,0
C00433,1,7,752.19,61.0,61.0,691.19,0
C00433,2,7,834.45,200.0,200.0,634.45,0
C00433,3,6,476.39,136.0,136.0,340.39,0
C00433,4,7,793.38,200.0,200.0,593.38,0
C00433,5,7,931.75,166.0,166.0,765.75,0
C00433,6,6,499.49,155.0,155.0,344.49,0
C00433,7,7,410.6,148.0,148.0,262.6,0
C00433,8,7,595.51,197.0,197.0,398.51,0
C00434,1,2,982.2,110.0,110.0,872.2,0
C00434,2,1,713.47,27.0,27.0,686.47,0
C00434,3,1,1234.35,39.0,39.0,1195.35,0
C00434,4,1,935.81,21.0,21.0,914.81,0
C00434,5,1,842.98,45.0,45.0,797.98,0
C00434,6,2,989.5,93.0,93.0,896.5,0
C00434,7,1,1013.11,36.0,36.0,977.11,0
C00434,8,1,1259.58,73.0,73.0,1186.58,0
C00435,1,2,774.32,116.0,116.0,658.32,0
C00435,2,2,950.24,51.0,51.0,899.24,0
C00435,3,1,633.16,101.0,101.0,532.16,0
C00435,4,1,816.84,53.0,53.0,763.84,0
C00435,5,1,836.77,27.0,27.0,809.77,0
C00435,6,1,1218.0,25.0,25.0,1193.0,0
C00435,7,1,756.33,83.0,83.0,673.33,0
C00435,8,1,1110.7,31.0,31.0,1079.7,0
C00436,1,1,1021.0,115.0,115.0,906.0,0
C00436,2,1,868.69,51.0,51.0,817.69,0
C00436,3,1,916.0,67.0,67.0,849.0,0
C00436,4,1,936.54,61.0,61.0,875.54,0
C00436,5,1,741.43,103.0,103.0,638.43,0
C00436,6,1,854.16,43.0,43.0,811.16,0
C00436,7,2,999.41,58.0,58.0,941.41,0
C00436,8,1,610.64,34.0,34.0,576.64,0
C00437,1,6,568.04,161.0,161.0,407.04,0
C00437,2,5,865.71,61.0,61.0,804.71,0
C00437,3,4,996.6,200.0,200.0,796.6,0
C00437,4,4,606.02,125.0,125.0,481.02,0
C00437,5,4,979.94,150.0,150.0,829.94,0
C00437,6,6,796.07,38.0,38.0,758.07,0
C00437,7,4,501.8,97.0,97.0,404.8,0
C00437,8,5,483.52,52.0,52.0,431.52,0
C00438,1,6,888.65,200.0,200.0,688.65,0
C00438,2,6,827.8,157.0,157.0,670.8,0
C00438,3,7,705.19,170.0,170.0,535.19,0
C00438,4,6,526.88,152.0,152.0,374.88,0
C00438,5,3,997.67,67.0,67.0,930.67,0
C00438,6,7,555.41,200.0,200.0,355.41,0
C00438,7,7,805.12,110.0,110.0,695.12,0
