customer_id,week,day_in_window,card_amount_rs,scratched,deliberately_expired,added_to_wallet
C00467,2,2,,0,0,0.0
C00467,2,3,5.0,1,0,5.0
C00467,2,4,13.0,1,0,13.0
C00467,2,5,66.0,1,0,66.0
C00467,2,6,,0,0,0.0
C00467,2,7,60.0,1,0,60.0
C00467,3,1,,0,0,0.0
C00467,3,2,5.0,1,0,5.0
C00467,3,3,,0,0,0.0
C00467,3,4,55.0,1,0,55.0
C00467,3,5,7.0,1,0,7.0
C00467,3,6,,0,0,0.0
C00467,3,7,38.0,1,0,38.0
C00467,4,1,7.0,1,0,7.0
C00467,4,2,68.0,1,0,68.0
C00467,4,3,17.0,1,0,17.0
C00467,4,4,2.0,1,0,2.0
C00467,4,5,1.0,1,0,1.0
C00467,4,6,38.0,1,0,38.0
C00467,4,7,8.0,1,1,0.0
C00467,5,1,1.0,1,0,1.0
C00467,5,2,5.0,1,0,5.0
C00467,5,3,14.0,1,0,14.0
C00467,5,4,,0,0,0.0
C00467,5,5,3.0,1,0,3.0
C00467,5,6,16.0,1,0,16.0
C00467,5,7,,0,0,0.0
C00467,6,1,,0,0,0.0
C00467,6,2,,0,0,0.0
C00467,6,3,1.0,1,0,1.0
C00467,6,4,3.0,1,0,3.0
C00467,6,5,,0,0,0.0
C00467,6,6,12.0,1,0,12.0
C00467,6,7,,0,0,0.0
C00467,7,1,43.0,1,0,43.0
C00467,7,2,,0,0,0.0
C00467,7,3,,0,0,0.0
C00467,7,4,18.0,1,0,18.0
C00467,7,5,5.0,1,0,5.0
C00467,7,6,1.0,1,0,1.0
C00467,7,7,21.0,1,0,21.0
C00467,8,1,1.0,1,0,1.0
C00467,8,2,5.0,1,0,5.0
C00467,8,3,34.0,1,0,34.0
C00467,8,4,15.0,1,0,15.0
C00467,8,5,,0,0,0.0
C00467,8,6,74.0,1,0,74.0
C00467,8,7,12.0,1,0,12.0
C00468,1,1,,0,0,0.0
C00468,1,2,29.0,1,0,29.0
C00468,1,3,,0,0,0.0
C00468,1,4,23.0,1,0,23.0
C00468,1,5,,0,0,0.0
C00468,1,6,4.0,1,0,4.0
C00468,1,7,,0,0,0.0
C00468,2,1,7.0,1,0,7.0
C00468,2,2,,0,0,0.0
C00468,2,3,10.0,1,0,10.0
C00468,2,4,1.0,1,0,1.0
C00468,2,5,,0,0,0.0
C00468,2,6,13.0,1,0,13.0
C00468,2,7,5.0,1,0,5.0
C00468,3,1,18.0,1,0,18.0
C00468,3,2,5.0,1,0,5.0
C00468,3,3,4.0,1,0,4.0
C00468,3,4,,0,0,0.0
C00468,3,5,,0,0,0.0
C00468,3,6,,0,0,0.0
C00468,3,7,3.0,1,0,3.0
C00468,4,1,1.0,1,0,1.0
C00468,4,2,50.0,1,0,50.0
C00468,4,3,9.0,1,0,9.0
C00468,4,4,34.0,1,0,34.0
C00468,4,5,4.0,1,0,4.0
C00468,4,6,,0,0,0.0
C00468,4,7,,0,0,0.0
C00468,5,1,15.0,1,0,15.0
C00468,5,2,21.0,1,0,21.0
C00468,5,3,93.0,1,0,93.0
C00468,5,4,12.0,1,0,12.0
C00468,5,5,,0,0,0.0
C00468,5,6,10.0,1,0,10.0
C00468,5,7,,0,0,0.0
C00468,6,1,33.0,1,0,33.0
C00468,6,2,4.0,1,0,4.0
C00468,6,3,5.0,1,0,5.0
C00468,6,4,,0,0,0.0
C00468,6,5,,0,0,0.0
C00468,6,6,77.0,1,0,77.0
C00468,6,7,14.0,1,0,14.0
C00468,7,1,40.0,1,0,40.0
C00468,7,2,19.0,1,0,19.0
C00468,7,3,25.0,1,0,25.0
C00468,7,4,,0,0,0.0
C00468,7,5,,0,0,0.0
C00468,7,6,,0,0,0.0
C00468,7,7,13.0,1,0,13.0
C00468,8,1,3.0,1,0,3.0
C00468,8,2,34.0,1,0,34.0
C00468,8,3,8.0,1,0,8.0
C00468,8,4,43.0,1,0,43.0
C00468,8,5,34.0,1,0,34.0
C00468,8,6,6.0,1,0,6.0
C00468,8,7,,0,0,0.0
C00469,1,1,,0,0,0.0
C00469,1,2,,0,0,0.0
C00469,1,3,32.0,1,0,32.0
C00469,1,4,33.0,1,0,33.0
C00469,1,5,27.0,1,0,27.0
C00469,1,6,59.0,1,0,59.0
C00469,1,7,84.0,1,0,49.0
C00469,2,1,6.0,1,0,6.0
C00469,2,2,3.0,1,0,3.0
C00469,2,3,1.0,1,0,1.0
C00469,2,4,,0,0,0.0
C00469,2,5,,0,0,0.0
C00469,2,6,18.0,1,0,18.0
C00469,2,7,,0,0,0.0
C00469,3,1,,0,0,0.0
C00469,3,2,54.0,1,0,54.0
C00469,3,3,59.0,1,0,59.0
C00469,3,4,42.0,1,0,42.0
C00469,3,5,,0,0,0.0
C00469,3,6,,0,0,0.0
C00469,3,7,,0,0,0.0
C00469,4,1,100.0,1,0,100.0
C00469,4,2,,0,0,0.0
C00469,4,3,,0,0,0.0
C00469,4,4,3.0,1,0,3.0
C00469,4,5,62.0,1,0,62.0
C00469,4,6,,0,0,0.0
C00469,4,7,,0,0,0.0
C00469,5,1,,0,0,0.0
C00469,5,2,,0,0,0.0
C00469,5,3,,0,0,0.0
C00469,5,4,7.0,1,0,7.0
C00469,5,5,,0,0,0.0
C00469,5,6,30.0,1,0,30.0
C00469,5,7,4.0,1,0,4.0
C00469,6,1,,0,0,0.0
C00469,6,2,,0,0,0.0
C00469,6,3,,0,0,0.0
C00469,6,4,30.0,1,0,30.0
C00469,6,5,,0,0,0.0
C00469,6,6,6.0,1,0,6.0
C00469,6,7,66.0,1,0,66.0
C00469,7,1,,0,0,0.0
C00469,7,2,38.0,1,0,38.0
C00469,7,3,24.0,1,0,24.0
C00469,7,4,20.0,1,0,20.0
C00469,7,5,,0,0,0.0
C00469,7,6,,0,0,0.0
C00469,7,7,,0,0,0.0
C00469,8,1,50.0,1,0,50.0
C00469,8,2,,0,0,0.0
C00469,8,3,2.0,1,0,2.0
C00469,8,4,18.0,1,0,18.0
C00469,8,5,,0,0,0.0
C00469,8,6,,0,0,0.0
C00469,8,7,68.0,1,0,68.0
C00470,1,1,19.0,1,0,19.0
C00470,1,2,3.0,1,0,3.0
C00470,1,3,14.0,1,0,14.0
C00470,1,4,,0,0,0.0
C00470,1,5,,0,0,0.0
C00470,1,6,53.0,1,0,53.0
C00470,1,7,100.0,1,0,100.0
C00470,2,1,24.0,1,0,24.0
C00470,2,2,56.0,1,0,56.0
C00470,2,3,33.0,1,0,33.0
C00470,2,4,,0,0,0.0
C00470,2,5,,0,0,0.0
C00470,2,6,57.0,1,0,57.0
C00470,2,7,,0,0,0.0
C00470,3,1,47.0,1,0,47.0
C00470,3,2,10.0,1,0,10.0
C00470,3,3,9.0,1,0,9.0
C00470,3,4,7.0,1,0,7.0
C00470,3,5,41.0,1,0,41.0
C00470,3,6,,0,0,0.0
C00470,3,7,,0,0,0.0
C00470,4,1,,0,0,0.0
C00470,4,2,43.0,1,0,43.0
C00470,4,3,,0,0,0.0
C00470,4,4,22.0,1,0,22.0
C00470,4,5,,0,0,0.0
C00470,4,6,,0,0,0.0
C00470,4,7,4.0,1,0,4.0
C00470,5,1,25.0,1,0,25.0
C00470,5,2,27.0,1,0,27.0
C00470,5,3,,0,0,0.0
C00470,5,4,15.0,1,0,15.0
C00470,5,5,,0,0,0.0
C00470,5,6,,0,0,0.0
C00470,5,7,,0,0,0.0
C00470,6,1,43.0,1,0,43.0
C00470,6,2,6.0,1,0,6.0
C00470,6,3,77.0,1,0,77.0
C00470,6,4,,0,0,0.0
C00470,6,5,14.0,1,0,14.0
C00470,6,6,5.0,1,0,5.0
C00470,6,7,50.0,1,0,50.0
C00470,7,1,13.0,1,0,13.0
C00470,7,2,28.0,1,0,28.0
C00470,7,3,30.0,1,0,30.0
C00470,7,4,,0,0,0.0
C00470,7,5,,0,0,0.0
C00470,7,6,,0,0,0.0
C00470,7,7,,0,0,0.0
C00470,8,1,,0,0,0.0
C00470,8,2,,0,0,0.0
C00470,8,3,,0,0,0.0
C00470,8,4,6.0,1,0,6.0
C00470,8,5,11.0,1,0,11.0
C00470,8,6,21.0,1,0,21.0
C00470,8,7,,0,0,0.0
C00471,1,1,38.0,1,0,38.0
C00471,1,2,31.0,1,0,31.0
C00471,1,3,49.0,1,0,49.0
C00471,1,4,34.0,1,0,34.0
C00471,1,5,13.0,1,0,13.0
C00471,1,6,25.0,1,0,25.0
C00471,1,7,31.0,1,0,10.0
C00471,2,1,10.0,1,0,10.0
C00471,2,2,1.0,1,0,1.0
C00471,2,3,36.0,1,0,36.0
C00471,2,4,1.0,1,0,1.0
C00471,2,5,38.0,1,0,38.0
C00471,2,6,46.0,1,0,46.0
C00471,2,7,100.0,1,0,68.0
C00471,3,1,40.0,1,0,40.0
C00471,3,2,52.0,1,0,52.0
C00471,3,3,1.0,1,0,1.0
C00471,3,4,56.0,1,0,56.0
C00471,3,5,,0,0,0.0
C00471,3,6,4.0,1,0,4.0
C00471,3,7,27.0,1,0,27.0
C00471,4,1,,0,0,0.0
C00471,4,2,41.0,1,0,41.0
C00471,4,3,,0,0,0.0
C00471,4,4,20.0,1,0,20.0
C00471,4,5,,0,0,0.0
C00471,4,6,2.0,1,0,2.0
C00471,4,7,17.0,1,0,17.0
C00471,5,1,4.0,1,0,4.0
C00471,5,2,,0,0,0.0
C00471,5,3,,0,0,0.0
C00471,5,4,,0,0,0.0
C00471,5,5,5.0,1,0,5.0
C00471,5,6,10.0,1,0,10.0
C00471,5,7,,0,0,0.0
C00471,6,1,42.0,1,0,42.0
C00471,6,2,1.0,1,0,1.0
C00471,6,3,,0,0,0.0
C00471,6,4,43.0,1,0,43.0
C00471,6,5,1.0,1,0,1.0
C00471,6,6,3.0,1,0,3.0
C00471,6,7,,0,0,0.0
C00471,7,1,17.0,1,0,17.0
C00471,7,2,13.0,1,0,13.0
C00471,7,3,42.0,1,0,42.0
C00471,7,4,29.0,1,0,29.0
C00471,7,5,21.0,1,0,21.0
C00471,7,6,21.0,1,0,21.0
C00471,7,7,29.0,1,0,29.0
C00471,8,1,37.0,1,0,37.0
C00471,8,2,44.0,1,0,44.0
C00471,8,3,43.0,1,0,43.0
C00471,8,4,2.0,1,0,2.0
C00471,8,5,1.0,1,0,1.0
C00471,8,6,2.0,1,1,0.0
C00471,8,7,5.0,1,1,0.0
C00472,1,1,37.0,1,0,37.0
C00472,1,2,19.0,1,0,19.0
C00472,1,3,4.0,1,0,4.0
C00472,1,4,21.0,1,0,21.0
C00472,1,5,,0,0,0.0
C00472,1,6,,0,0,0.0
C00472,1,7,33.0,1,0,33.0
C00472,2,1,6.0,1,0,6.0
C00472,2,2,39.0,1,0,39.0
C00472,2,3,30.0,1,0,30.0
C00472,2,4,41.0,1,0,41.0
C00472,2,5,13.0,1,0,13.0
C00472,2,6,,0,0,0.0
C00472,2,7,,0,0,0.0
C00472,3,1,8.0,1,0,8.0
C00472,3,2,13.0,1,0,13.0
C00472,3,3,10.0,1,0,10.0
C00472,3,4,16.0,1,0,16.0
C00472,3,5,21.0,1,0,21.0
C00472,3,6,,0,0,0.0
C00472,3,7,13.0,1,0,13.0
C00472,4,1,2.0,1,0,2.0
C00472,4,2,6.0,1,0,6.0
C00472,4,3,6.0,1,0,6.0
C00472,4,4,11.0,1,0,11.0
C00472,4,5,4.0,1,0,4.0
C00472,4,6,,0,0,0.0
C00472,4,7,,0,0,0.0
C00472,5,1,,0,0,0.0
C00472,5,2,78.0,1,0,78.0
C00472,5,3,35.0,1,0,35.0
C00472,5,4,,0,0,0.0
C00472,5,5,1.0,1,0,1.0
C00472,5,6,12.0,1,0,12.0
C00472,5,7,,0,0,0.0
C00472,6,1,2.0,1,0,2.0
C00472,6,2,28.0,1,0,28.0
C00472,6,3,18.0,1,0,18.0
C00472,6,4,9.0,1,0,9.0
C00472,6,5,,0,0,0.0
C00472,6,6,,0,0,0.0
C00472,6,7,,0,0,0.0
C00472,7,1,7.0,1,0,7.0
C00472,7,2,15.0,1,0,15.0
C00472,7,3,13.0,1,0,13.0
C00472,7,4,,0,0,0.0
C00472,7,5,,0,0,0.0
C00472,7,6,19.0,1,0,19.0
C00472,7,7,,0,0,0.0
C00472,8,1,20.0,1,0,20.0
C00472,8,2,32.0,1,0,32.0
C00472,8,3,,0,0,0.0
C00472,8,4,,0,0,0.0
C00472,8,5,,0,0,0.0
C00472,8,6,,0,0,0.0
C00472,8,7,41.0,1,0,41.0
C00473,1,1,2.0,1,0,2.0
C00473,1,2,27.0,1,0,27.0
C00473,1,3,,0,0,0.0
C00473,1,4,,0,0,0.0
C00473,1,5,9.0,1,0,9.0
C00473,1,6,,0,0,0.0
C00473,1,7,,0,0,0.0
C00473,2,1,1.0,1,0,1.0
C00473,2,2,8.0,1,0,8.0
C00473,2,3,4.0,1,0,4.0
C00473,2,4,,0,0,0.0
C00473,2,5,,0,0,0.0
C00473,2,6,28.0,1,0,28.0
C00473,2,7,2.0,1,0,2.0
C00473,3,1,11.0,1,0,11.0
C00473,3,2,19.0,1,0,19.0
C00473,3,3,2.0,1,0,2.0
C00473,3,4,18.0,1,0,18.0
C00473,3,5,,0,0,0.0
C00473,3,6,56.0,1,0,56.0
C00473,3,7,,0,0,0.0
C00473,4,1,94.0,1,0,94.0
C00473,4,2,20.0,1,0,20.0
C00473,4,3,1.0,1,0,1.0
C00473,4,4,,0,0,0.0
C00473,4,5,,0,0,0.0
C00473,4,6,22.0,1,0,22.0
C00473,4,7,,0,0,0.0
C00473,5,1,14.0,1,0,14.0
C00473,5,2,5.0,1,0,5.0
C00473,5,3,11.0,1,0,11.0
C00473,5,4,,0,0,0.0
C00473,5,5,,0,0,0.0
C00473,5,6,,0,0,0.0
C00473,5,7,,0,0,0.0
C00473,6,1,2.0,1,0,2.0
C00473,6,2,19.0,1,0,19.0
C00473,6,3,,0,0,0.0
C00473,6,4,,0,0,0.0
C00473,6,5,,0,0,0.0
C00473,6,6,28.0,1,0,28.0
C00473,6,7,12.0,1,0,12.0
C00473,7,1,47.0,1,0,47.0
C00473,7,2,8.0,1,0,8.0
C00473,7,3,15.0,1,0,15.0
C00473,7,4,,0,0,0.0
C00473,7,5,32.0,1,0,32.0
C00473,7,6,,0,0,0.0
C00473,7,7,,0,0,0.0
C00473,8,1,6.0,1,0,6.0
C00473,8,2,11.0,1,0,11.0
C00473,8,3,21.0,1,0,21.0
C00473,8,4,33.0,1,0,33.0
C00473,8,5,,0,0,0.0
C00473,8,6,,0,0,0.0
C00473,8,7,3.0,1,0,3.0
C00474,1,1,48.0,1,0,48.0
C00474,1,2,,0,0,0.0
C00474,1,3,,0,0,0.0
C00474,1,4,11.0,1,0,11.0
C00474,1,5,,0,0,0.0
C00474,1,6,4.0,1,0,4.0
C00474,1,7,,0,0,0.0
C00474,2,1,,0,0,0.0
C00474,2,2,68.0,1,0,68.0
C00474,2,3,7.0,1,0,7.0
C00474,2,4,6.0,1,0,6.0
C00474,2,5,,0,0,0.0
C00474,2,6,83.0,1,0,83.0
C00474,2,7,75.0,1,0,36.0
C00474,3,1,35.0,1,0,35.0
C00474,3,2,,0,0,0.0
C00474,3,3,,0,0,0.0
C00474,3,4,,0,0,0.0
C00474,3,5,10.0,1,0,10.0
C00474,3,6,6.0,1,0,6.0
C00474,3,7,4.0,1,0,4.0
C00474,4,1,,0,0,0.0
C00474,4,2,35.0,1,0,35.0
C00474,4,3,14.0,1,0,14.0
C00474,4,4,1.0,1,0,1.0
C00474,4,5,22.0,1,0,22.0
C00474,4,6,27.0,1,0,27.0
C00474,4,7,20.0,1,0,20.0
C00474,5,1,,0,0,0.0
C00474,5,2,13.0,1,0,13.0
C00474,5,3,,0,0,0.0
C00474,5,4,,0,0,0.0
C00474,5,5,38.0,1,0,38.0
C00474,5,6,,0,0,0.0
C00474,5,7,25.0,1,0,25.0
C00474,6,1,18.0,1,0,18.0
C00474,6,2,11.0,1,0,11.0
C00474,6,3,1.0,1,0,1.0
C00474,6,4,,0,0,0.0
C00474,6,5,5.0,1,0,5.0
C00474,6,6,,0,0,0.0
C00474,6,7,,0,0,0.0
C00474,7,1,100.0,1,0,100.0
C00474,7,2,5.0,1,0,5.0
C00474,7,3,7.0,1,0,7.0
C00474,7,4,,0,0,0.0
C00474,7,5,,0,0,0.0
C00474,7,6,,0,0,0.0
C00474,7,7,,0,0,0.0
C00474,8,1,14.0,1,0,14.0
C00474,8,2,1.0,1,0,1.0
C00474,8,3,34.0,1,0,34.0
C00474,8,4,,0,0,0.0
C00474,8,5,67.0,1,0,67.0
C00474,8,6,18.0,1,0,18.0
C00474,8,7,14.0,1,0,14.0
C00475,1,1,2.0,1,0,2.0
C00475,1,2,57.0,1,0,57.0
C00475,1,3,33.0,1,0,33.0
C00475,1,4,,0,0,0.0
C00475,1,5,,0,0,0.0
C00475,1,6,,0,0,0.0
C00475,1,7,,0,0,0.0
C00475,2,1,5.0,1,0,5.0
C00475,2,2,14.0,1,0,14.0
C00475,2,3,18.0,1,0,18.0
C00475,2,4,,0,0,0.0
C00475,2,5,,0,0,0.0
C00475,2,6,,0,0,0.0
C00475,2,7,,0,0,0.0
C00475,3,1,3.0,1,0,3.0
C00475,3,2,9.0,1,0,9.0
C00475,3,3,7.0,1,0,7.0
C00475,3,4,,0,0,0.0
C00475,3,5,,0,0,0.0
C00475,3,6,,0,0,0.0
C00475,3,7,3.0,1,0,3.0
C00475,4,1,10.0,1,0,10.0
C00475,4,2,5.0,1,0,5.0
C00475,4,3,10.0,1,0,10.0
C00475,4,4,8.0,1,0,8.0
C00475,4,5,2.0,1,0,2.0
C00475,4,6,,0,0,0.0
C00475,4,7,,0,0,0.0
C00475,5,1,4.0,1,0,4.0
C00475,5,2,1.0,1,0,1.0
C00475,5,3,1.0,1,0,1.0
C00475,5,4,,0,0,0.0
C00475,5,5,,0,0,0.0
C00475,5,6,,0,0,0.0
C00475,5,7,,0,0,0.0
C00475,6,1,25.0,1,0,25.0
C00475,6,2,21.0,1,0,21.0
C00475,6,3,13.0,1,0,13.0
C00475,6,4,,0,0,0.0
C00475,6,5,,0,0,0.0
C00475,6,6,,0,0,0.0
C00475,6,7,,0,0,0.0
C00475,7,1,12.0,1,0,12.0
C00475,7,2,26.0,1,0,26.0
C00475,7,3,77.0,1,0,77.0
C00475,7,4,,0,0,0.0
C00475,7,5,,0,0,0.0
C00475,7,6,3.0,1,0,3.0
C00475,7,7,13.0,1,0,13.0
C00475,8,1,44.0,1,0,44.0
C00475,8,2,2.0,1,0,2.0
C00475,8,3,45.0,1,0,45.0
C00475,8,4,,0,0,0.0
C00475,8,5,,0,0,0.0
C00475,8,6,,0,0,0.0
C00475,8,7,13.0,1,0,13.0
C00476,1,1,9.0,1,0,9.0
C00476,1,2,2.0,1,0,2.0
C00476,1,3,8.0,1,0,8.0
C00476,1,4,20.0,1,0,20.0
C00476,1,5,,0,0,0.0
C00476,1,6,13.0,1,0,13.0
C00476,1,7,,0,0,0.0
C00476,2,1,32.0,1,0,32.0
C00476,2,2,9.0,1,0,9.0
C00476,2,3,6.0,1,0,6.0
C00476,2,4,6.0,1,0,6.0
C00476,2,5,,0,0,0.0
C00476,2,6,,0,0,0.0
C00476,2,7,16.0,1,0,16.0
C00476,3,1,12.0,1,0,12.0
C00476,3,2,4.0,1,0,4.0
C00476,3,3,8.0,1,0,8.0
C00476,3,4,,0,0,0.0
C00476,3,5,,0,0,0.0
C00476,3,6,6.0,1,0,6.0
C00476,3,7,27.0,1,0,27.0
C00476,4,1,17.0,1,0,17.0
C00476,4,2,29.0,1,0,29.0
C00476,4,3,13.0,1,0,13.0
C00476,4,4,73.0,1,0,73.0
C00476,4,5,,0,0,0.0
C00476,4,6,1.0,1,0,1.0
C00476,4,7,,0,0,0.0
C00476,5,1,29.0,1,0,29.0
C00476,5,2,13.0,1,0,13.0
C00476,5,3,3.0,1,0,3.0
C00476,5,4,56.0,1,0,56.0
C00476,5,5,,0,0,0.0
C00476,5,6,,0,0,0.0
C00476,5,7,,0,0,0.0
C00476,6,1,1.0,1,0,1.0
C00476,6,2,11.0,1,0,11.0
C00476,6,3,9.0,1,0,9.0
C00476,6,4,,0,0,0.0
C00476,6,5,,0,0,0.0
C00476,6,6,,0,0,0.0
C00476,6,7,,0,0,0.0
C00476,7,1,14.0,1,0,14.0
C00476,7,2,9.0,1,0,9.0
C00476,7,3,48.0,1,0,48.0
C00476,7,4,25.0,1,0,25.0
C00476,7,5,19.0,1,0,19.0
C00476,7,6,,0,0,0.0
C00476,7,7,,0,0,0.0
C00476,8,1,1.0,1,0,1.0
C00476,8,2,4.0,1,0,4.0
C00476,8,3,1.0,1,0,1.0
C00476,8,4,,0,0,0.0
C00476,8,5,,0,0,0.0
C00476,8,6,8.0,1,0,8.0
C00476,8,7,,0,0,0.0
C00477,1,1,30.0,1,0,30.0
C00477,1,2,1.0,1,0,1.0
C00477,1,3,46.0,1,0,46.0
C00477,1,4,30.0,1,0,30.0
C00477,1,5,47.0,1,0,47.0
C00477,1,6,62.0,1,0,46.0
C00477,1,7,37.0,1,0,0.0
C00477,2,1,6.0,1,0,6.0
C00477,2,2,22.0,1,0,22.0
C00477,2,3,100.0,1,0,100.0
C00477,2,4,67.0,1,0,67.0
C00477,2,5,44.0,1,0,5.0
C00477,2,6,46.0,1,0,0.0
C00477,2,7,40.0,1,0,0.0
C00477,3,1,40.0,1,0,40.0
C00477,3,2,43.0,1,0,43.0
C00477,3,3,53.0,1,0,53.0
C00477,3,4,5.0,1,0,5.0
C00477,3,5,24.0,1,0,24.0
C00477,3,6,15.0,1,0,15.0
C00477,3,7,72.0,1,0,20.0
C00477,4,1,6.0,1,0,6.0
C00477,4,2,1.0,1,0,1.0
C00477,4,3,,0,0,0.0
C00477,4,4,5.0,1,0,5.0
C00477,4,5,1.0,1,0,1.0
C00477,4,6,36.0,1,0,36.0
C00477,4,7,1.0,1,0,1.0
C00477,5,1,24.0,1,0,24.0
C00477,5,2,47.0,1,0,47.0
C00477,5,3,100.0,1,0,100.0
C00477,5,4,13.0,1,0,13.0
C00477,5,5,29.0,1,0,16.0
C00477,5,6,9.0,1,1,0.0
C00477,5,7,4.0,1,0,0.0
C00477,6,1,15.0,1,0,15.0
C00477,6,2,30.0,1,0,30.0
C00477,6,3,1.0,1,0,1.0
C00477,6,4,13.0,1,0,13.0
C00477,6,5,,0,0,0.0
C00477,6,6,7.0,1,0,7.0
C00477,6,7,13.0,1,0,13.0
C00477,7,1,39.0,1,0,39.0
C00477,7,2,,0,0,0.0
C00477,7,3,,0,0,0.0
C00477,7,4,59.0,1,0,59.0
C00477,7,5,,0,0,0.0
C00477,7,6,,0,0,0.0
C00477,7,7,19.0,1,0,19.0
C00477,8,1,99.0,1,0,99.0
C00477,8,2,10.0,1,0,10.0
C00477,8,3,35.0,1,0,35.0
C00477,8,4,29.0,1,0,29.0
C00477,8,5,41.0,1,0,27.0
C00477,8,6,9.0,1,0,0.0
C00477,8,7,6.0,1,0,0.0
C00478,1,1,21.0,1,0,21.0
C00478,1,2,8.0,1,0,8.0
C00478,1,3,60.0,1,0,60.0
C00478,1,4,2.0,1,0,2.0
C00478,1,5,11.0,1,0,11.0
C00478,1,6,35.0,1,0,35.0
C00478,1,7,12.0,1,1,0.0
C00478,2,1,1.0,1,0,1.0
C00478,2,2,7.0,1,0,7.0
C00478,2,3,15.0,1,0,15.0
C00478,2,4,34.0,1,0,34.0
C00478,2,5,68.0,1,0,68.0
C00478,2,6,3.0,1,1,0.0
C00478,2,7,24.0,1,0,24.0
C00478,3,1,10.0,1,0,10.0
C00478,3,2,11.0,1,0,11.0
C00478,3,3,37.0,1,0,37.0
C00478,3,4,25.0,1,0,25.0
C00478,3,5,42.0,1,0,42.0
C00478,3,6,6.0,1,1,0.0
C00478,3,7,6.0,1,0,6.0
C00478,4,1,,0,0,0.0
C00478,4,2,,0,0,0.0
C00478,4,3,2.0,1,0,2.0
C00478,4,4,12.0,1,0,12.0
C00478,4,5,6.0,1,0,6.0
C00478,4,6,,0,0,0.0
C00478,4,7,,0,0,0.0
C00478,5,1,28.0,1,0,28.0
C00478,5,2,5.0,1,0,5.0
C00478,5,3,,0,0,0.0
C00478,5,4,,0,0,0.0
C00478,5,5,6.0,1,0,6.0
C00478,5,6,,0,0,0.0
C00478,5,7,,0,0,0.0
C00478,6,1,28.0,1,0,28.0
C00478,6,2,80.0,1,0,80.0
C00478,6,3,,0,0,0.0
C00478,6,4,36.0,1,0,36.0
C00478,6,5,55.0,1,0,55.0
C00478,6,6,,0,0,0.0
C00478,6,7,,0,0,0.0
C00478,7,1,21.0,1,0,21.0
C00478,7,2,9.0,1,0,9.0
C00478,7,3,85.0,1,0,85.0
C00478,7,4,11.0,1,0,11.0
C00478,7,5,6.0,1,1,0.0
C00478,7,6,100.0,1,0,74.0
C00478,7,7,17.0,1,1,0.0
C00478,8,1,32.0,1,0,32.0
C00478,8,2,22.0,1,0,22.0
C00478,8,3,45.0,1,0,45.0
C00478,8,4,13.0,1,0,13.0
C00478,8,5,59.0,1,0,59.0
C00478,8,6,3.0,1,1,0.0
C00478,8,7,17.0,1,1,0.0
C00479,1,1,,0,0,0.0
C00479,1,2,,0,0,0.0
C00479,1,3,13.0,1,0,13.0
C00479,1,4,6.0,1,0,6.0
C00479,1,5,,0,0,0.0
C00479,1,6,7.0,1,0,7.0
C00479,1,7,11.0,1,0,11.0
C00479,2,1,,0,0,0.0
C00479,2,2,16.0,1,0,16.0
C00479,2,3,,0,0,0.0
C00479,2,4,18.0,1,0,18.0
C00479,2,5,25.0,1,0,25.0
C00479,2,6,71.0,1,0,71.0
C00479,2,7,30.0,1,0,30.0
C00479,3,1,,0,0,0.0
C00479,3,2,5.0,1,0,5.0
C00479,3,3,94.0,1,0,94.0
C00479,3,4,4.0,1,0,4.0
C00479,3,5,23.0,1,0,23.0
C00479,3,6,12.0,1,0,12.0
C00479,3,7,,0,0,0.0
C00479,4,1,66.0,1,0,66.0
C00479,4,2,15.0,1,0,15.0
C00479,4,3,7.0,1,0,7.0
C00479,4,4,3.0,1,0,3.0
C00479,4,5,18.0,1,0,18.0
C00479,4,6,,0,0,0.0
C00479,4,7,,0,0,0.0
C00479,5,1,,0,0,0.0
C00479,5,2,9.0,1,0,9.0
C00479,5,3,10.0,1,0,10.0
C00479,5,4,,0,0,0.0
C00479,5,5,,0,0,0.0
C00479,5,6,30.0,1,0,30.0
C00479,5,7,,0,0,0.0
C00479,6,1,10.0,1,0,10.0
C00479,6,2,,0,0,0.0
C00479,6,3,,0,0,0.0
C00479,6,4,,0,0,0.0
C00479,6,5,,0,0,0.0
C00479,6,6,37.0,1,0,37.0
C00479,6,7,15.0,1,0,15.0
C00479,7,1,13.0,1,0,13.0
C00479,7,2,19.0,1,0,19.0
C00479,7,3,13.0,1,0,13.0
C00479,7,4,19.0,1,0,19.0
C00479,7,5,16.0,1,0,16.0
C00479,7,6,,0,0,0.0
C00479,7,7,12.0,1,0,12.0
C00479,8,1,,0,0,0.0
C00479,8,2,,0,0,0.0
C00479,8,3,29.0,1,0,29.0
C00479,8,4,8.0,1,0,8.0
C00479,8,5,,0,0,0.0
C00479,8,6,1.0,1,0,1.0
C00479,8,7,60.0,1,0,60.0
C00480,1,1,10.0,1,0,10.0
C00480,1,2,1.0,1,0,1.0
C00480,1,3,1.0,1,0,1.0
C00480,1,4,,0,0,0.0
C00480,1,5,,0,0,0.0
C00480,1,6,,0,0,0.0
C00480,1,7,,0,0,0.0
C00480,2,1,5.0,1,0,5.0
C00480,2,2,14.0,1,0,14.0
C00480,2,3,9.0,1,0,9.0
C00480,2,4,46.0,1,0,46.0
C00480,2,5,,0,0,0.0
C00480,2,6,,0,0,0.0
C00480,2,7,8.0,1,0,8.0
C00480,3,1,2.0,1,0,2.0
