customer_id,week,day_in_window,sessions,session_dur_min
C00438,1,7,6.18,34.9
C00438,2,1,4.54,18.0
C00438,2,2,3.0,14.9
C00438,2,3,4.31,18.4
C00438,2,4,7.04,22.8
C00438,2,5,0.86,4.3
C00438,2,6,3.61,21.3
C00438,2,7,0.51,1.7
C00438,3,1,3.89,16.1
C00438,3,2,4.09,26.8
C00438,3,3,3.67,14.4
C00438,3,4,2.48,10.2
C00438,3,5,0.26,3.8
C00438,3,6,8.49,30.3
C00438,3,7,8.77,53.6
C00438,4,1,1.25,6.6
C00438,4,2,3.56,18.0
C00438,4,3,2.52,9.7
C00438,4,4,4.21,14.5
C00438,4,5,4.45,29.9
C00438,4,6,0.0,0.0
C00438,4,7,5.02,31.4
C00438,5,1,2.72,14.9
C00438,5,2,3.43,21.1
C00438,5,3,0.0,1.5
C00438,5,4,5.06,18.6
C00438,5,5,1.01,4.0
C00438,5,6,1.8,6.2
C00438,5,7,5.33,29.6
C00438,6,1,2.04,6.6
C00438,6,2,2.46,8.5
C00438,6,3,2.32,11.5
C00438,6,4,3.05,13.9
C00438,6,5,3.05,20.8
C00438,6,6,5.73,25.0
C00438,6,7,1.39,9.6
C00438,7,1,3.53,14.3
C00438,7,2,5.69,25.6
C00438,7,3,5.55,25.3
C00438,7,4,2.23,9.5
C00438,7,5,1.76,3.8
C00438,7,6,7.24,37.1
C00438,7,7,5.66,27.9
C00438,8,1,2.99,19.4
C00438,8,2,0.36,2.0
C00438,8,3,0.04,1.1
C00438,8,4,1.42,7.1
C00438,8,5,2.41,13.8
C00438,8,6,3.59,16.6
C00438,8,7,7.29,34.3
C00439,1,1,2.76,16.3
C00439,1,2,1.54,8.9
C00439,1,3,0.78,1.2
C00439,1,4,0.0,0.0
C00439,1,5,3.46,14.0
C00439,1,6,5.17,23.2
C00439,1,7,1.75,7.6
C00439,2,1,1.52,4.9
C00439,2,2,2.66,18.9
C00439,2,3,4.05,24.5
C00439,2,4,3.54,16.6
C00439,2,5,4.19,15.2
C00439,2,6,4.83,21.6
C00439,2,7,3.65,23.2
C00439,3,1,1.56,4.9
C00439,3,2,2.39,12.5
C00439,3,3,2.37,16.9
C00439,3,4,4.05,23.3
C00439,3,5,3.5,23.5
C00439,3,6,2.38,11.2
C00439,3,7,2.32,9.1
C00439,4,1,2.47,10.2
C00439,4,2,0.13,0.0
C00439,4,3,3.84,18.7
C00439,4,4,2.5,10.9
C00439,4,5,4.18,18.2
C00439,4,6,5.11,22.2
C00439,4,7,0.0,0.0
C00439,5,1,3.11,13.0
C00439,5,2,2.4,6.9
C00439,5,3,5.35,25.0
C00439,5,4,1.72,6.0
C00439,5,5,2.65,12.3
C00439,5,6,3.09,10.2
C00439,5,7,4.69,21.1
C00439,6,1,2.36,11.8
C00439,6,2,1.82,13.0
C00439,6,3,6.3,26.3
C00439,6,4,3.7,20.7
C00439,6,5,2.99,22.6
C00439,6,6,1.2,3.5
C00439,6,7,3.53,15.6
C00439,7,1,4.7,24.5
C00439,7,2,1.04,7.7
C00439,7,3,0.81,3.4
C00439,7,4,4.34,28.8
C00439,7,5,2.13,8.6
C00439,7,6,3.05,20.6
C00439,7,7,6.51,23.8
C00439,8,1,3.5,24.2
C00439,8,2,1.85,10.3
C00439,8,3,0.92,3.3
C00439,8,4,0.84,3.9
C00439,8,5,1.91,12.9
C00439,8,6,3.33,14.2
C00439,8,7,3.87,20.5
C00440,1,1,2.88,16.9
C00440,1,2,4.04,25.8
C00440,1,3,5.69,26.8
C00440,1,4,0.95,5.5
C00440,1,5,0.58,3.2
C00440,1,6,1.85,10.9
C00440,1,7,6.55,39.7
C00440,2,1,1.3,3.8
C00440,2,2,2.98,19.6
C00440,2,3,2.05,11.6
C00440,2,4,0.36,0.0
C00440,2,5,4.53,23.3
C00440,2,6,8.28,30.4
C00440,2,7,8.68,36.0
C00440,3,1,2.21,12.8
C00440,3,2,4.45,26.8
C00440,3,3,0.52,6.2
C00440,3,4,0.0,1.1
C00440,3,5,2.14,9.5
C00440,3,6,7.68,43.4
C00440,3,7,7.84,52.4
C00440,4,1,1.18,4.8
C00440,4,2,2.18,12.3
C00440,4,3,4.0,13.2
C00440,4,4,1.9,8.6
C00440,4,5,0.38,1.8
C00440,4,6,4.25,24.1
C00440,4,7,4.97,24.4
C00440,5,1,3.32,17.1
C00440,5,2,1.47,10.2
C00440,5,3,0.46,3.7
C00440,5,4,5.17,16.3
C00440,5,5,0.9,4.0
C00440,5,6,3.57,17.8
C00440,5,7,7.47,33.1
C00440,6,1,2.75,10.9
C00440,6,2,3.18,14.6
C00440,6,3,4.73,29.3
C00440,6,4,2.94,16.9
C00440,6,5,2.64,6.4
C00440,6,6,2.38,11.4
C00440,6,7,4.64,26.0
C00440,7,1,3.22,11.2
C00440,7,2,3.8,26.5
C00440,7,3,2.67,11.5
C00440,7,4,0.93,5.6
C00440,7,5,2.56,17.1
C00440,7,6,4.41,11.3
C00440,7,7,8.37,48.9
C00440,8,1,4.78,23.2
C00440,8,2,0.93,3.4
C00440,8,3,2.89,20.2
C00440,8,4,3.33,11.6
C00440,8,5,3.87,13.0
C00440,8,6,6.04,28.5
C00440,8,7,1.34,3.3
C00441,1,1,1.81,12.9
C00441,1,2,4.0,28.0
C00441,1,3,5.14,15.8
C00441,1,4,3.45,11.3
C00441,1,5,2.4,6.3
C00441,1,6,2.34,7.1
C00441,1,7,5.0,35.0
C00441,2,1,4.74,17.9
C00441,2,2,0.69,4.8
C00441,2,3,0.63,1.3
C00441,2,4,1.31,6.0
C00441,2,5,1.64,9.5
C00441,2,6,2.05,18.2
C00441,2,7,1.9,8.1
C00441,3,1,5.28,30.8
C00441,3,2,3.89,10.6
C00441,3,3,1.06,4.9
C00441,3,4,1.55,7.1
C00441,3,5,1.85,5.7
C00441,3,6,4.14,28.1
C00441,3,7,0.29,0.7
C00441,4,1,4.43,27.9
C00441,4,2,1.46,8.0
C00441,4,3,0.0,3.6
C00441,4,4,6.87,44.5
C00441,4,5,3.35,14.5
C00441,4,6,4.92,24.6
C00441,4,7,3.87,20.0
C00441,5,1,5.57,17.2
C00441,5,2,0.0,0.0
C00441,5,3,0.0,0.0
C00441,5,4,0.83,5.3
C00441,5,5,1.71,9.8
C00441,5,6,3.07,20.3
C00441,5,7,3.52,11.5
C00441,6,1,0.77,1.3
C00441,6,2,4.72,21.8
C00441,6,3,9.46,55.3
C00441,6,4,6.41,36.2
C00441,6,5,0.67,4.2
C00441,6,6,2.78,22.1
C00441,6,7,3.05,16.7
C00441,7,1,3.39,10.9
C00441,7,2,3.83,14.2
C00441,7,3,5.79,28.4
C00441,7,4,2.01,6.4
C00441,7,5,2.55,11.0
C00441,7,6,0.77,4.2
C00441,7,7,0.65,4.2
C00441,8,1,2.35,11.0
C00441,8,2,2.4,9.8
C00441,8,3,2.35,8.6
C00441,8,4,1.19,3.0
C00441,8,5,0.09,0.0
C00441,8,6,0.93,5.1
C00441,8,7,2.56,11.0
C00442,1,1,3.86,25.8
C00442,1,2,5.4,30.3
C00442,1,3,3.48,19.6
C00442,1,4,0.97,6.0
C00442,1,5,0.0,0.0
C00442,1,6,8.2,41.4
C00442,1,7,0.26,2.4
C00442,2,1,3.48,19.3
C00442,2,2,0.0,1.9
C00442,2,3,1.96,9.3
C00442,2,4,3.08,20.0
C00442,2,5,3.45,16.8
C00442,2,6,1.54,10.9
C00442,2,7,0.79,4.3
C00442,3,1,0.94,3.8
C00442,3,2,3.64,20.9
C00442,3,3,5.38,19.7
C00442,3,4,4.95,23.4
C00442,3,5,6.18,36.6
C00442,3,6,5.56,36.8
C00442,3,7,0.0,1.0
C00442,4,1,2.59,11.0
C00442,4,2,3.05,12.6
C00442,4,3,2.31,15.3
C00442,4,4,0.85,6.5
C00442,4,5,3.35,17.4
C00442,4,6,0.0,0.0
C00442,4,7,8.37,50.0
C00442,5,1,1.21,6.8
C00442,5,2,2.25,15.4
C00442,5,3,4.91,30.6
C00442,5,4,2.33,10.6
C00442,5,5,0.0,1.7
C00442,5,6,3.1,8.6
C00442,5,7,4.75,24.1
C00442,6,1,4.08,22.1
C00442,6,2,2.26,8.2
C00442,6,3,0.34,0.1
C00442,6,4,4.05,19.1
C00442,6,5,4.04,12.7
C00442,6,6,2.95,9.8
C00442,6,7,3.54,18.6
C00442,7,1,0.42,1.1
C00442,7,2,3.3,20.9
C00442,7,3,2.77,12.7
C00442,7,4,3.31,11.5
C00442,7,5,1.94,10.3
C00442,7,6,5.32,17.6
C00442,7,7,3.42,20.5
C00442,8,1,4.39,22.9
C00442,8,2,5.66,19.0
C00442,8,3,2.79,20.5
C00442,8,4,3.1,13.2
C00442,8,5,3.08,11.6
C00442,8,6,5.49,28.9
C00442,8,7,1.29,7.1
C00443,1,1,3.34,22.9
C00443,1,2,6.76,44.1
C00443,1,3,1.89,14.1
C00443,1,4,3.74,14.1
C00443,1,5,0.64,2.9
C00443,1,6,1.65,7.9
C00443,1,7,3.06,11.0
C00443,2,1,9.06,56.6
C00443,2,2,2.31,6.0
C00443,2,3,2.83,12.6
C00443,2,4,2.52,9.1
C00443,2,5,1.36,9.7
C00443,2,6,1.96,9.1
C00443,2,7,1.71,7.5
C00443,3,1,2.69,16.5
C00443,3,2,1.65,8.7
C00443,3,3,5.39,27.8
C00443,3,4,2.27,14.0
C00443,3,5,1.3,7.3
C00443,3,6,5.83,32.2
C00443,3,7,2.25,10.6
C00443,4,1,3.93,17.7
C00443,4,2,5.08,19.8
C00443,4,3,5.23,29.6
C00443,4,4,1.14,5.1
C00443,4,5,0.8,1.9
C00443,4,6,5.33,28.9
C00443,4,7,3.28,19.8
C00443,5,1,2.02,14.1
C00443,5,2,3.69,15.7
C00443,5,3,6.3,22.1
C00443,5,4,3.63,13.5
C00443,5,5,1.66,4.6
C00443,5,6,1.92,7.9
C00443,5,7,1.85,10.2
C00443,6,1,5.97,37.3
C00443,6,2,2.4,12.5
C00443,6,3,0.94,5.4
C00443,6,4,3.37,13.0
C00443,6,5,0.0,0.0
C00443,6,6,1.17,5.8
C00443,6,7,1.43,11.2
C00443,7,1,8.13,47.1
C00443,7,2,2.6,13.8
C00443,7,3,3.9,15.6
C00443,7,4,0.43,0.4
C00443,7,5,4.53,25.9
C00443,7,6,0.09,0.0
C00443,7,7,2.36,9.4
C00443,8,1,7.03,34.7
C00443,8,2,2.37,11.0
C00443,8,3,2.77,14.0
C00443,8,4,2.99,11.0
C00443,8,5,3.01,20.1
C00443,8,6,0.08,0.0
C00443,8,7,3.29,13.6
C00444,1,1,4.29,18.2
C00444,1,2,5.45,31.1
C00444,1,3,5.57,18.6
C00444,1,4,2.44,9.1
C00444,1,5,1.45,4.9
C00444,1,6,3.98,18.8
C00444,1,7,3.7,18.4
C00444,2,1,0.0,0.0
C00444,2,2,2.42,13.2
C00444,2,3,8.29,26.6
C00444,2,4,2.13,13.6
C00444,2,5,3.42,13.1
C00444,2,6,2.29,7.6
C00444,2,7,0.61,5.4
C00444,3,1,4.53,27.5
C00444,3,2,3.16,10.8
C00444,3,3,7.66,44.4
C00444,3,4,2.53,12.3
C00444,3,5,5.14,36.3
C00444,3,6,5.54,26.1
C00444,3,7,0.24,1.9
C00444,4,1,1.97,9.6
C00444,4,2,6.12,35.1
C00444,4,3,4.43,24.4
C00444,4,4,1.59,8.8
C00444,4,5,4.81,22.2
C00444,4,6,2.38,16.9
C00444,4,7,3.06,10.7
C00444,5,1,1.48,7.6
C00444,5,2,1.3,11.3
C00444,5,3,0.0,3.1
C00444,5,4,2.57,8.9
C00444,5,5,0.0,0.0
C00444,5,6,2.95,15.5
C00444,5,7,3.59,18.7
C00444,6,1,2.74,9.0
C00444,6,2,4.74,18.2
C00444,6,3,4.12,26.4
C00444,6,4,0.81,4.8
C00444,6,5,1.08,3.6
C00444,6,6,2.25,6.0
C00444,6,7,2.41,12.9
C00444,7,1,0.0,0.0
C00444,7,2,2.34,8.3
C00444,7,3,4.54,30.9
C00444,7,4,1.24,6.0
C00444,7,5,2.62,10.9
C00444,7,6,3.44,13.2
C00444,7,7,3.19,10.7
C00444,8,1,1.33,8.3
C00444,8,2,3.5,18.0
C00444,8,3,4.47,20.0
C00444,8,4,3.49,12.0
C00444,8,5,2.34,13.7
C00444,8,6,2.5,13.4
C00444,8,7,2.12,11.0
C00445,1,1,2.51,7.1
C00445,1,2,4.62,29.4
C00445,1,3,4.49,24.1
C00445,1,4,2.5,13.8
C00445,1,5,2.95,9.7
C00445,1,6,3.53,18.1
C00445,1,7,6.48,24.6
C00445,2,1,3.59,21.1
C00445,2,2,5.37,15.5
C00445,2,3,4.57,16.4
C00445,2,4,1.36,8.3
C00445,2,5,3.06,12.9
C00445,2,6,1.51,8.8
C00445,2,7,0.99,7.0
C00445,3,1,2.13,17.2
C00445,3,2,0.0,0.0
C00445,3,3,1.13,4.6
C00445,3,4,3.75,22.0
C00445,3,5,2.2,7.7
C00445,3,6,2.9,8.5
C00445,3,7,0.0,0.0
C00445,4,1,0.51,3.4
C00445,4,2,2.05,8.1
C00445,4,3,3.09,20.3
C00445,4,4,2.29,13.3
C00445,4,5,1.19,5.5
C00445,4,6,6.56,37.0
C00445,4,7,6.99,26.7
C00445,5,1,4.7,26.9
C00445,5,2,0.73,2.0
C00445,5,3,0.0,0.0
C00445,5,4,1.19,6.2
C00445,5,5,3.34,14.7
C00445,5,6,0.53,0.0
C00445,5,7,0.45,2.1
C00445,6,1,3.42,23.0
C00445,6,2,1.04,5.0
C00445,6,3,1.62,9.8
C00445,6,4,4.43,17.1
C00445,6,5,0.99,8.2
C00445,6,6,4.35,21.0
C00445,6,7,2.64,14.0
C00445,7,1,1.05,9.4
C00445,7,2,4.52,19.3
C00445,7,3,0.0,0.0
C00445,7,4,4.59,17.9
C00445,7,5,4.2,19.4
C00445,7,6,5.76,18.6
C00445,7,7,6.77,39.7
C00445,8,1,0.97,5.0
C00445,8,2,1.5,7.3
C00445,8,3,0.58,3.3
C00445,8,4,2.6,14.4
C00445,8,5,2.54,11.6
C00445,8,6,1.14,6.8
C00445,8,7,5.22,21.1
C00446,1,1,1.61,11.5
C00446,1,2,6.71,39.6
C00446,1,3,3.24,17.5
C00446,1,4,4.46,16.0
C00446,1,5,2.95,10.1
C00446,1,6,3.67,15.3
C00446,1,7,2.78,16.7
C00446,2,1,0.67,4.9
C00446,2,2,5.68,21.2
C00446,2,3,3.78,20.9
C00446,2,4,4.47,28.2
C00446,2,5,0.52,0.8
C00446,2,6,12.66,54.5
C00446,2,7,0.95,4.4
C00446,3,1,2.53,14.0
C00446,3,2,3.72,21.8
C00446,3,3,1.96,13.1
C00446,3,4,3.01,15.1
C00446,3,5,2.98,11.5
C00446,3,6,1.92,13.5
C00446,3,7,5.38,23.9
C00446,4,1,1.98,7.1
C00446,4,2,1.04,4.5
C00446,4,3,0.27,2.2
C00446,4,4,5.46,17.2
C00446,4,5,5.64,38.1
C00446,4,6,4.26,12.2
C00446,4,7,3.58,13.6
C00446,5,1,4.06,21.1
C00446,5,2,3.56,18.4
C00446,5,3,4.48,26.2
C00446,5,4,3.46,11.3
C00446,5,5,2.74,18.1
C00446,5,6,7.52,40.0
C00446,5,7,3.5,21.4
C00446,6,1,4.22,29.3
C00446,6,2,1.91,8.3
C00446,6,3,2.02,11.0
C00446,6,4,3.36,22.3
C00446,6,5,2.56,5.2
C00446,6,6,7.91,48.0
C00446,6,7,0.72,2.9
C00446,7,1,1.75,8.0
C00446,7,2,1.43,8.3
C00446,7,3,4.2,29.2
C00446,7,4,5.02,22.6
C00446,7,5,1.08,6.8
C00446,7,6,3.9,17.6
C00446,7,7,4.16,16.4
C00446,8,1,4.17,16.3
C00446,8,2,3.9,17.1
C00446,8,3,4.08,18.1
C00446,8,4,2.61,12.0
C00446,8,5,2.36,10.1
C00446,8,6,2.87,11.6
C00446,8,7,4.86,17.1
C00447,1,1,1.85,6.0
C00447,1,2,2.56,8.5
C00447,1,3,3.0,20.5
C00447,1,4,0.26,0.0
C00447,1,5,1.0,5.4
C00447,1,6,2.18,9.1
C00447,1,7,4.37,28.1
C00447,2,1,2.85,16.4
C00447,2,2,2.57,19.2
C00447,2,3,4.19,28.3
C00447,2,4,2.95,18.5
C00447,2,5,1.03,5.0
C00447,2,6,2.84,10.6
C00447,2,7,5.12,33.8
C00447,3,1,2.91,9.3
C00447,3,2,0.0,0.0
C00447,3,3,3.32,21.3
C00447,3,4,2.63,7.9
C00447,3,5,0.25,2.3
C00447,3,6,0.0,0.0
C00447,3,7,2.39,10.2
C00447,4,1,2.53,7.7
C00447,4,2,4.18,23.1
C00447,4,3,1.46,10.6
C00447,4,4,3.66,15.5
C00447,4,5,1.07,4.5
C00447,4,6,5.7,39.7
C00447,4,7,10.44,31.8
C00447,5,1,2.79,13.4
C00447,5,2,3.52,14.0
C00447,5,3,3.12,20.2
C00447,5,4,3.08,11.9
C00447,5,5,3.43,16.5
C00447,5,6,7.03,28.2
C00447,5,7,5.68,16.7
C00447,6,1,2.84,15.2
C00447,6,2,4.14,16.8
C00447,6,3,1.24,0.4
C00447,6,4,1.89,10.6
C00447,6,5,3.04,20.7
C00447,6,6,3.67,12.8
C00447,6,7,7.29,49.7
C00447,7,1,2.4,11.9
C00447,7,2,2.18,18.0
C00447,7,3,4.93,32.3
C00447,7,4,5.29,34.2
C00447,7,5,0.0,0.0
C00447,7,6,3.32,12.4
C00447,7,7,0.16,0.0
C00447,8,1,2.14,13.0
C00447,8,2,1.08,8.6
C00447,8,3,0.3,3.8
C00447,8,4,2.2,13.0
C00447,8,5,1.36,3.9
C00447,8,6,0.21,1.0
C00447,8,7,3.48,22.0
C00448,1,1,2.9,14.0
C00448,1,2,1.86,10.3
C00448,1,3,2.18,13.8
C00448,1,4,0.28,2.0
C00448,1,5,0.55,0.0
C00448,1,6,0.0,0.0
C00448,1,7,1.1,6.8
C00448,2,1,5.46,27.0
C00448,2,2,0.0,0.8
C00448,2,3,3.1,21.1
C00448,2,4,3.99,17.4
C00448,2,5,1.17,6.6
C00448,2,6,2.78,10.6
C00448,2,7,2.51,11.4
C00448,3,1,7.1,34.3
C00448,3,2,0.84,2.5
C00448,3,3,5.23,20.0
C00448,3,4,2.06,9.8
C00448,3,5,1.26,10.1
C00448,3,6,2.71,9.9
C00448,3,7,0.9,3.2
C00448,4,1,3.38,15.8
C00448,4,2,1.34,7.5
C00448,4,3,2.7,11.4
C00448,4,4,2.0,6.2
C00448,4,5,0.85,3.6
C00448,4,6,0.66,4.1
C00448,4,7,1.89,5.6
C00448,5,1,0.94,5.9
C00448,5,2,0.0,1.3
C00448,5,3,2.91,16.8
C00448,5,4,0.0,0.6
C00448,5,5,1.25,8.0
C00448,5,6,3.02,12.6
C00448,5,7,0.28,0.9
C00448,6,1,3.03,12.9
C00448,6,2,6.45,46.6
C00448,6,3,6.2,38.9
C00448,6,4,2.21,8.0
C00448,6,5,3.34,11.5
C00448,6,6,1.07,2.9
C00448,6,7,0.93,2.3
C00448,7,1,2.74,11.7
C00448,7,2,6.54,24.7
C00448,7,3,2.13,9.3
C00448,7,4,0.67,3.9
C00448,7,5,0.68,2.0
C00448,7,6,0.32,1.9
C00448,7,7,1.81,14.4
C00448,8,1,0.0,0.0
C00448,8,2,7.91,30.1
C00448,8,3,0.12,1.2
C00448,8,4,2.5,15.6
C00448,8,5,4.51,23.3
C00448,8,6,5.28,18.4
C00448,8,7,1.48,7.3
C00449,1,1,2.8,14.4
C00449,1,2,1.37,4.5
C00449,1,3,1.59,4.7
C00449,1,4,5.55,17.6
C00449,1,5,3.66,19.2
C00449,1,6,11.78,44.1
C00449,1,7,4.38,25.0
C00449,2,1,2.33,16.0
C00449,2,2,1.46,6.5
C00449,2,3,3.17,10.7
C00449,2,4,4.28,28.5
C00449,2,5,3.32,11.2
C00449,2,6,3.3,13.0
C00449,2,7,3.17,22.0
C00449,3,1,2.96,10.6
C00449,3,2,1.13,9.3
C00449,3,3,2.81,16.0
C00449,3,4,4.26,16.2
C00449,3,5,1.48,8.3
C00449,3,6,3.06,20.8
C00449,3,7,7.78,32.6
C00449,4,1,4.23,15.7
C00449,4,2,3.27,11.9
C00449,4,3,2.3,15.0
C00449,4,4,4.17,9.9
C00449,4,5,0.28,0.6
C00449,4,6,0.0,1.0
C00449,4,7,6.62,34.5
C00449,5,1,2.23,14.8
C00449,5,2,3.1,13.4
C00449,5,3,2.16,11.8
C00449,5,4,3.47,25.4
C00449,5,5,0.12,0.8
C00449,5,6,4.61,20.5
C00449,5,7,6.55,24.7
C00449,6,1,1.77,12.1
C00449,6,2,3.32,20.5
C00449,6,3,2.36,15.2
C00449,6,4,3.8,21.3
C00449,6,5,4.03,18.2
C00449,6,6,6.7,23.4
C00449,6,7,5.39,26.6
C00449,7,1,2.16,7.5
C00449,7,2,0.99,8.6
C00449,7,3,5.35,38.0
C00449,7,4,3.06,13.5
C00449,7,5,3.6,21.4
C00449,7,6,0.92,4.1
C00449,7,7,3.98,15.0
C00449,8,1,1.86,10.4
C00449,8,2,0.0,0.5
C00449,8,3,1.08,6.8
C00449,8,4,3.14,17.3
C00449,8,5,2.05,6.9
C00449,8,6,1.22,6.9
C00449,8,7,2.48,16.0
C00450,1,1,4.38,25.3
C00450,1,2,4.16,29.9
C00450,1,3,0.0,0.0
C00450,1,4,0.0,0.0
C00450,1,5,1.78,7.3
C00450,1,6,1.93,14.1
C00450,1,7,7.18,50.4
C00450,2,1,10.53,38.3
C00450,2,2,5.31,21.1
C00450,2,3,0.83,2.5
C00450,2,4,0.0,0.0
C00450,2,5,0.51,2.5
C00450,2,6,2.94,18.9
C00450,2,7,3.62,21.7
C00450,3,1,4.75,30.7
C00450,3,2,5.55,33.4
C00450,3,3,1.78,8.1
C00450,3,4,0.0,0.0
C00450,3,5,3.27,13.8
C00450,3,6,0.89,4.1
C00450,3,7,4.84,25.2
C00450,4,1,4.71,27.6
C00450,4,2,2.84,20.0
C00450,4,3,4.77,29.1
C00450,4,4,1.84,12.2
C00450,4,5,1.91,10.8
C00450,4,6,3.36,8.3
C00450,4,7,0.0,0.1
C00450,5,1,3.28,10.9
C00450,5,2,3.56,16.4
C00450,5,3,1.8,8.0
C00450,5,4,5.43,19.9
C00450,5,5,0.7,2.3
C00450,5,6,1.98,13.1
C00450,5,7,1.32,7.4
C00450,6,1,3.48,11.6
C00450,6,2,7.25,38.3
C00450,6,3,4.94,26.7
C00450,6,4,1.41,9.0
C00450,6,5,0.95,5.9
C00450,6,6,1.73,5.0
C00450,6,7,2.24,11.4
C00450,7,1,3.23,18.2
C00450,7,2,4.5,23.6
C00450,7,3,0.0,0.0
C00450,7,4,3.3,20.2
C00450,7,5,2.55,15.1
C00450,7,6,6.61,29.8
C00450,7,7,2.31,13.8
C00450,8,1,5.29,27.4
C00450,8,2,0.98,4.5
C00450,8,3,3.26,15.3
C00450,8,4,2.64,12.1
C00450,8,5,2.63,12.7
C00450,8,6,0.79,4.5
C00450,8,7,2.1,11.2
C00451,1,1,3.37,16.3
C00451,1,2,0.0,0.0
C00451,1,3,1.74,8.3
C00451,1,4,2.79,10.4
C00451,1,5,2.92,15.3
C00451,1,6,5.59,39.3
C00451,1,7,1.91,7.4
C00451,2,1,2.53,8.5
C00451,2,2,3.6,19.5
C00451,2,3,1.58,9.8
C00451,2,4,3.09,22.2
C00451,2,5,4.65,15.2
C00451,2,6,1.08,6.7
C00451,2,7,1.33,4.9
C00451,3,1,5.15,32.5
C00451,3,2,1.24,4.9
C00451,3,3,3.12,10.9
C00451,3,4,0.96,5.2
C00451,3,5,3.44,11.3
C00451,3,6,9.12,30.3
C00451,3,7,5.01,27.0
C00451,4,1,0.0,1.3
C00451,4,2,1.81,9.0
C00451,4,3,2.8,17.5
C00451,4,4,2.15,6.6
C00451,4,5,2.56,11.9
C00451,4,6,2.59,17.4
C00451,4,7,1.66,6.8
C00451,5,1,2.6,9.4
C00451,5,2,0.0,0.4
C00451,5,3,5.95,19.0
C00451,5,4,0.06,1.7
C00451,5,5,3.33,10.3
C00451,5,6,4.05,15.8
C00451,5,7,3.25,12.9
C00451,6,1,3.05,16.2
C00451,6,2,0.8,3.4
C00451,6,3,5.92,24.2
C00451,6,4,3.87,15.9
C00451,6,5,1.47,5.2
C00451,6,6,8.06,41.6
C00451,6,7,8.07,41.7
C00451,7,1,4.56,20.6
C00451,7,2,3.0,12.9
C00451,7,3,3.57,10.9
C00451,7,4,3.65,15.4
C00451,7,5,2.68,10.3
C00451,7,6,7.54,51.4
C00451,7,7,13.13,57.0
C00451,8,1,3.12,21.4
C00451,8,2,3.52,20.6
C00451,8,3,1.49,9.5
C00451,8,4,4.01,16.4
C00451,8,5,1.98,12.5
C00451,8,6,5.43,19.3
C00451,8,7,7.78,42.8
C00452,1,1,1.62,7.0
C00452,1,2,3.4,17.8
C00452,1,3,3.53,24.0
C00452,1,4,1.86,11.7
C00452,1,5,0.56,3.5
C00452,1,6,3.86,28.2
C00452,1,7,0.21,1.5
C00452,2,1,2.52,15.6
C00452,2,2,2.14,6.0
C00452,2,3,2.08,12.2
C00452,2,4,2.38,8.1
C00452,2,5,0.97,4.5
C00452,2,6,2.4,8.5
C00452,2,7,3.66,11.2
C00452,3,1,4.96,15.4
C00452,3,2,4.49,22.2
C00452,3,3,3.8,12.9
C00452,3,4,2.75,10.3
C00452,3,5,2.62,15.2
C00452,3,6,0.0,0.9
C00452,3,7,0.0,0.0
C00452,4,1,3.36,13.2
C00452,4,2,5.0,15.8
C00452,4,3,1.12,8.2
C00452,4,4,3.03,16.9
C00452,4,5,2.68,19.5
C00452,4,6,6.57,26.0
C00452,4,7,4.26,17.6
C00452,5,1,4.29,21.7
C00452,5,2,4.9,18.5
C00452,5,3,3.69,23.4
C00452,5,4,3.23,19.7
C00452,5,5,4.11,15.8
C00452,5,6,6.94,22.5
C00452,5,7,7.25,41.7
C00452,6,1,2.84,11.6
C00452,6,2,5.16,20.0
C00452,6,3,2.75,13.9
C00452,6,4,3.14,19.8
C00452,6,5,2.66,13.1
C00452,6,6,4.34,17.8
C00452,6,7,3.2,16.8
C00452,7,1,2.16,11.0
C00452,7,2,2.22,7.7
C00452,7,3,6.48,27.9
C00452,7,4,3.84,11.9
C00452,7,5,4.18,27.3
C00452,7,6,4.83,26.3
C00452,7,7,3.61,24.3
C00452,8,1,3.01,16.6
C00452,8,2,1.82,9.6
C00452,8,3,2.48,16.3
C00452,8,4,0.5,3.5
C00452,8,5,3.0,7.1
C00452,8,6,6.04,40.0
C00452,8,7,1.47,8.5
C00453,1,1,6.84,34.6
C00453,1,2,2.9,15.3
C00453,1,3,3.34,15.9
C00453,1,4,1.21,1.4
C00453,1,5,3.64,21.1
C00453,1,6,0.0,0.0
C00453,1,7,0.94,7.8
C00453,2,1,4.48,31.9
C00453,2,2,5.84,43.1
C00453,2,3,6.09,31.3
C00453,2,4,0.0,0.9
C00453,2,5,2.15,7.9
C00453,2,6,0.0,0.0
C00453,2,7,0.0,0.5
C00453,3,1,0.0,0.0
C00453,3,2,6.72,47.0
C00453,3,3,2.72,13.3
C00453,3,4,1.87,8.4
C00453,3,5,0.79,7.6
C00453,3,6,2.12,10.9
C00453,3,7,1.01,6.1
C00453,4,1,6.68,46.0
C00453,4,2,0.0,0.0
C00453,4,3,3.59,12.2
C00453,4,4,3.05,18.1
C00453,4,5,2.14,11.8
C00453,4,6,2.52,15.5
C00453,4,7,0.67,4.5
C00453,5,1,2.93,11.2
C00453,5,2,2.78,17.5
C00453,5,3,0.42,0.0
C00453,5,4,0.12,0.5
C00453,5,5,2.27,12.9
C00453,5,6,1.74,7.8
C00453,5,7,1.03,5.8
C00453,6,1,7.25,40.2
C00453,6,2,8.17,29.9
C00453,6,3,3.39,17.4
C00453,6,4,2.6,15.5
